%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1553804376396280866,1,1553804376395545959,,1,,3,100
1553804377397862675,2,1553804377397615909,,1,,3,0
1553804400761415365,3,1553804400760924100,,1,,3,100
1553804401762702703,4,1553804401761540889,,1,,3,0
1553804416764486386,5,1553804416764204978,,1,,3,100
1553804417766749440,6,1553804417766438007,,1,,3,0
1553804432797774412,7,1553804432797432899,,1,,3,100
1553804433770725283,8,1553804433770256042,,1,,3,0
1553804448781311835,9,1553804448777328014,,1,,3,100
1553804449780107027,10,1553804449778374910,,1,,3,0
1553804465598553314,11,1553804465598272085,,1,,3,100
1553804466625720149,12,1553804466625423908,,1,,3,0
1553804481628075514,13,1553804481627756118,,1,,3,100
1553804482628654988,14,1553804482628343105,,1,,3,0
1553804498069982042,15,1553804498069376945,,1,,3,100
1553804499069042280,16,1553804499068764925,,1,,3,0
1553804514101910421,17,1553804514101211071,,1,,3,100
1553804515102481702,18,1553804515101793050,,1,,3,0
1553804530701109732,19,1553804530700803041,,1,,3,100
1553804531706410543,20,1553804531706110954,,1,,3,0
1553804546713068824,21,1553804546712016105,,1,,3,100
1553804547712628716,22,1553804547712245941,,1,,3,0
1553804562738206478,23,1553804562737763881,,1,,3,100
1553804563742877987,24,1553804563742569923,,1,,3,0
1553804579106407936,25,1553804579102138042,,1,,3,100
1553804580104948369,26,1553804580104553937,,1,,3,0
1553804595135258585,27,1553804595134918928,,1,,3,100
1553804596133963270,28,1553804596132878065,,1,,3,0
1553804612336341153,29,1553804612335978984,,1,,3,100
1553804613335168269,30,1553804613334878921,,1,,3,0
1553804628338599911,31,1553804628338310956,,1,,3,100
1553804629339343071,32,1553804629339071989,,1,,3,0
1553804644342584694,33,1553804644342289924,,1,,3,100
1553804645341974537,34,1553804645341593027,,1,,3,0
1553804660575479402,35,1553804660575175046,,1,,3,100
1553804661599206659,36,1553804661598892927,,1,,3,0
1553804681405669240,37,1553804681405360937,,1,,3,100
1553804682406832018,38,1553804682405942916,,1,,3,0
1553804697409128901,39,1553804697408694028,,1,,3,100
1553804698408404199,40,1553804698408062934,,1,,3,0
1553804714785252362,41,1553804714781248092,,1,,3,100
1553804715778613767,42,1553804715778309106,,1,,3,0
1553804730803105858,43,1553804730798459053,,1,,3,100
1553804731784276550,44,1553804731783972978,,1,,3,0
1553804747038923567,45,1553804747036062955,,1,,3,100
1553804748029246115,46,1553804748025871992,,1,,3,0
1553804763042089795,47,1553804763041771888,,1,,3,100
1553804764045321008,48,1553804764042809009,,1,,3,0
1553804779059977823,49,1553804779059602975,,1,,3,100
1553804780056534574,50,1553804780056180000,,1,,3,0
1553804795804759003,51,1553804795804406881,,1,,3,100
1553804796805426934,52,1553804796805104017,,1,,3,0
1553804811840561521,53,1553804811836713075,,1,,3,100
1553804812810283724,54,1553804812809968948,,1,,3,0
1553804830074383334,55,1553804830074073076,,1,,3,100
