%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1563224934853198881,1,1563224934852837085,,1,,10,100
1563224935852499241,2,1563224935852175951,,1,,10,0
1563225014005581225,3,1563225014005341053,,1,,10,100
1563225015002621443,4,1563225015002346992,,1,,10,0
1563225042820064371,5,1563225042819797039,,1,,10,100
1563225043834096313,6,1563225043829425096,,1,,10,0
1563225062811286523,7,1563225062810976982,,1,,10,100
1563225063810434313,8,1563225063810112953,,1,,10,0
1563225078815912840,9,1563225078815550088,,1,,10,100
1563225079816082225,10,1563225079815725088,,1,,10,0
1563225094839911549,11,1563225094839595079,,1,,10,100
1563225095842453261,12,1563225095842170953,,1,,10,0
1563225110846194852,13,1563225110845865964,,1,,10,100
1563225111844136395,14,1563225111843772888,,1,,10,0
1563225126861408128,15,1563225126861093997,,1,,10,100
1563225127862382215,16,1563225127861970901,,1,,10,0
1563225147591661119,17,1563225147591348886,,1,,10,100
1563225148597496148,18,1563225148597083091,,1,,10,0
1563225163604426337,19,1563225163604155063,,1,,10,100
1563225164604282057,20,1563225164603967905,,1,,10,0
1563225182025203565,21,1563225182024878978,,1,,10,100
1563225183026417113,22,1563225183026076078,,1,,10,0
1563225198232469506,23,1563225198230775117,,1,,10,100
1563225199266853492,24,1563225199266052007,,1,,10,0
1563225217717889409,25,1563225217717526912,,1,,10,100
1563225218716053525,26,1563225218715696096,,1,,10,0
1563225233720907145,27,1563225233720530033,,1,,10,100
1563225234721546909,28,1563225234720366954,,1,,10,0
1563225250737498725,29,1563225250736320972,,1,,10,100
1563225251745448659,30,1563225251744786024,,1,,10,0
1563225270969194503,31,1563225270968857049,,1,,10,100
1563225271973981732,32,1563225271969799041,,1,,10,0
1563225286970894007,33,1563225286970621109,,1,,10,100
1563225287971360129,34,1563225287970673084,,1,,10,0
1563225302987744938,35,1563225302987417936,,1,,10,100
1563225303989966704,36,1563225303989614009,,1,,10,0
1563225321091703093,37,1563225321091033935,,1,,10,100
1563225322092180098,38,1563225322091933012,,1,,10,0
1563225337092320737,39,1563225337091943979,,1,,10,100
1563225338093314287,40,1563225338092998981,,1,,10,0
1563225353127496030,41,1563225353127188920,,1,,10,100
1563225354142283791,42,1563225354141921997,,1,,10,0
1563225369139315942,43,1563225369139028072,,1,,10,100
1563225370146369525,44,1563225370145989894,,1,,10,0
1563225385182096464,45,1563225385181770086,,1,,10,100
1563225386157137191,46,1563225386156837940,,1,,10,0
1563225401210890816,47,1563225401208431005,,1,,10,100
1563225402212352322,48,1563225402211982011,,1,,10,0
1563225417220520016,49,1563225417220133066,,1,,10,100
1563225418224467946,50,1563225418224144935,,1,,10,0
