%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1554151495405162002,1,1554151495404839992,,1,,3,100
1554151496399090276,2,1554151496397239923,,1,,3,0
1554151554651608680,3,1554151554651298999,,1,,3,100
1554151555677773916,4,1554151555675148963,,1,,3,0
1554151579385396663,5,1554151579362833023,,1,,3,100
1554151580355559869,6,1554151580355263948,,1,,3,0
1554151599612785828,7,1554151599612474918,,1,,3,100
1554151600616252688,8,1554151600615303039,,1,,3,0
1554151615618260819,9,1554151615617881059,,1,,3,100
1554151616645282910,10,1554151616639533042,,1,,3,0
1554151631629053181,11,1554151631628710031,,1,,3,100
1554151632636663074,12,1554151632636253118,,1,,3,0
1554151647693754153,13,1554151647691801071,,1,,3,100
1554151648710390233,14,1554151648709999084,,1,,3,0
1554151663707381740,15,1554151663707093954,,1,,3,100
1554151664734050636,16,1554151664733750104,,1,,3,0
1554151679720939492,17,1554151679720550060,,1,,3,100
1554151680722648841,18,1554151680722354888,,1,,3,0
1554151695752954659,19,1554151695752574920,,1,,3,100
1554151696753023165,20,1554151696752677917,,1,,3,0
1554151711784414524,21,1554151711783719062,,1,,3,100
1554151712789874096,22,1554151712786951065,,1,,3,0
1554151727813652555,23,1554151727813278913,,1,,3,100
1554151728814023285,24,1554151728813369035,,1,,3,0
1554151743855733657,25,1554151743853333950,,1,,3,100
1554151744854957564,26,1554151744854316949,,1,,3,0
1554151759888304644,27,1554151759887984037,,1,,3,100
1554151760882803195,28,1554151760882502079,,1,,3,0
1554151775903872117,29,1554151775903167963,,1,,3,100
1554151776904323017,30,1554151776903984069,,1,,3,0
1554151791986670558,31,1554151791986375093,,1,,3,100
1554151792993439181,32,1554151792989893913,,1,,3,0
1554151807993470529,33,1554151807993094921,,1,,3,100
1554151808992906241,34,1554151808992636919,,1,,3,0
1554151824046206927,35,1554151824045536041,,1,,3,100
1554151825053947548,36,1554151825053575038,,1,,3,0
1554151840060277365,37,1554151840059959888,,1,,3,100
1554151841056566801,38,1554151841056236982,,1,,3,0
1554151856084486311,39,1554151856084132909,,1,,3,100
1554151857087676982,40,1554151857087308883,,1,,3,0
1554151872114703509,41,1554151872114352941,,1,,3,100
1554151873117195391,42,1554151873116652011,,1,,3,0
1554151888155434751,43,1554151888154978990,,1,,3,100
1554151889180459118,44,1554151889179838895,,1,,3,0
1554151904185350382,45,1554151904183043003,,1,,3,100
1554151905183535605,46,1554151905181163072,,1,,3,0
1554151920225936221,47,1554151920225549936,,1,,3,100
1554151921244815933,48,1554151921244240999,,1,,3,0
1554151936229800313,49,1554151936229499101,,1,,3,100
1554151937228116098,50,1554151937227823972,,1,,3,0
1554151952289254129,51,1554151952284770965,,1,,3,100
1554151953279557302,52,1554151953279170989,,1,,3,0
1554151968298065201,53,1554151968297770023,,1,,3,100
1554151969298867112,54,1554151969298548936,,1,,3,0
1554151984323218790,55,1554151984322881937,,1,,3,100
1554151985324262819,56,1554151985323298931,,1,,3,0
1554152000350340535,57,1554152000350042104,,1,,3,100
1554152001353282848,58,1554152001352587938,,1,,3,0
1554152023549024009,59,1554152023548712015,,1,,3,100
1554152024546436886,60,1554152024546109914,,1,,3,0
1554152046365035293,61,1554152046364701032,,1,,3,100
1554152047395151313,62,1554152047394792079,,1,,3,0
1554152062394043757,63,1554152062393373966,,1,,3,100
1554152063393334993,64,1554152063392684936,,1,,3,0
1554152078423259723,65,1554152078422931909,,1,,3,100
1554152079453487821,66,1554152079424710035,,1,,3,0
1554152096169855774,67,1554152096169186115,,1,,3,100
1554152097168892117,68,1554152097167134046,,1,,3,0
1554152112198236378,69,1554152112197964906,,1,,3,100
1554152113196079534,70,1554152113195714950,,1,,3,0
1554152131742223593,71,1554152131741878032,,1,,3,100
1554152132745162027,72,1554152132744787931,,1,,3,0
1554152147753888071,73,1554152147753205060,,1,,3,100
1554152148769680525,74,1554152148769381046,,1,,3,0
1554152163762477154,75,1554152163761893033,,1,,3,100
1554152164762890206,76,1554152164762605905,,1,,3,0
1554152183184322895,77,1554152183183240890,,1,,3,100
1554152184192591273,78,1554152184190885066,,1,,3,0
1554152199653922758,79,1554152199652129888,,1,,3,100
1554152200661262058,80,1554152200655572891,,1,,3,0
1554152215693955686,81,1554152215693586111,,1,,3,100
1554152216694047819,82,1554152216693748950,,1,,3,0
1554152231742747542,83,1554152231742425918,,1,,3,100
1554152232766683621,84,1554152232765959978,,1,,3,0
1554152249497252175,85,1554152249496917963,,1,,3,100
1554152250521602603,86,1554152250521224975,,1,,3,0
1554152272062140317,87,1554152272061851978,,1,,3,100
1554152273083151533,88,1554152273082784891,,1,,3,0
1554152288078159101,89,1554152288077800035,,1,,3,100
1554152289076850191,90,1554152289073920011,,1,,3,0
1554152304123531101,91,1554152304123074054,,1,,3,100
1554152305150503113,92,1554152305150114059,,1,,3,0
1554152323030313735,93,1554152323029922962,,1,,3,100
1554152324031305134,94,1554152324030951976,,1,,3,0
1554152339068578610,95,1554152339068222045,,1,,3,100
1554152340098090693,96,1554152340097445011,,1,,3,0
1554152358528261307,97,1554152358527648925,,1,,3,100
1554152359527362166,98,1554152359527045011,,1,,3,0
1554152374576290496,99,1554152374575912952,,1,,3,100
1554152375570307288,100,1554152375570050001,,1,,3,0
1554152390605692300,101,1554152390605329990,,1,,3,100
1554152391605231212,102,1554152391604890108,,1,,3,0
1554152406626223565,103,1554152406625350952,,1,,3,100
1554152407624879099,104,1554152407623545885,,1,,3,0
1554152422684518789,105,1554152422684039115,,1,,3,100
1554152423709293213,106,1554152423707920074,,1,,3,0
1554152438700994720,107,1554152438700647115,,1,,3,100
1554152439700892174,108,1554152439700212955,,1,,3,0
1554152458679419626,109,1554152458679044961,,1,,3,100
1554152459680026143,110,1554152459679639101,,1,,3,0
1554152474746349495,111,1554152474744277954,,1,,3,100
1554152475751804939,112,1554152475751492977,,1,,3,0
1554152497568169221,113,1554152497567857980,,1,,3,100
1554152498592957298,114,1554152498591353893,,1,,3,0
1554152516935356122,115,1554152516934993982,,1,,3,100
1554152517935169992,116,1554152517934787034,,1,,3,0
1554152532974231769,117,1554152532973858118,,1,,3,100
1554152534012581519,118,1554152534010396957,,1,,3,0
1554152548999799820,119,1554152548999474048,,1,,3,100
1554152550000486603,120,1554152550000108003,,1,,3,0
1554152565027165761,121,1554152565026860952,,1,,3,100
1554152566027789283,122,1554152566027406930,,1,,3,0
1554152582426900857,123,1554152582425782918,,1,,3,100
1554152583422248211,124,1554152583421962022,,1,,3,0
1554152601247764284,125,1554152601247407913,,1,,3,100
1554152602273169556,126,1554152602272824048,,1,,3,0
1554152617268581874,127,1554152617267863035,,1,,3,100
1554152618268686117,128,1554152618267966985,,1,,3,0
1554152634549431399,129,1554152634548027992,,1,,3,100
1554152635581161984,130,1554152635580444097,,1,,3,0
1554152650579507783,131,1554152650579116106,,1,,3,100
1554152651581153759,132,1554152651580832004,,1,,3,0
1554152671417407014,133,1554152671417120933,,1,,3,100
1554152672417469145,134,1554152672417159080,,1,,3,0
1554152687464925173,135,1554152687464560985,,1,,3,100
1554152688477179052,136,1554152688476833105,,1,,3,0
1554152703478312863,137,1554152703477947950,,1,,3,100
1554152704477811596,138,1554152704477469921,,1,,3,0
1554152719638253450,139,1554152719637279033,,1,,3,100
1554152720637317252,140,1554152720637007951,,1,,3,0
1554152735647210972,141,1554152735646852970,,1,,3,100
1554152736671861826,142,1554152736669919013,,1,,3,0
1554152751674871682,143,1554152751674535989,,1,,3,100
1554152752697945672,144,1554152752673070907,,1,,3,0
1554152767703495943,145,1554152767695931911,,1,,3,100
1554152768696179344,146,1554152768695801973,,1,,3,0
1554152783736917076,147,1554152783736386060,,1,,3,100
1554152784739277645,148,1554152784738765001,,1,,3,0
1554152799767240249,149,1554152799766931056,,1,,3,100
1554152800766911473,150,1554152800766621112,,1,,3,0
1554152818113790932,151,1554152818113470077,,1,,3,100
1554152819149842699,152,1554152819149382114,,1,,3,0
1554152834151078333,153,1554152834150794982,,1,,3,100
1554152835171445084,154,1554152835171152114,,1,,3,0
1554152853456968685,155,1554152853456688880,,1,,3,100
1554152854473880261,156,1554152854473597049,,1,,3,0
1554152869481253770,157,1554152869473496913,,1,,3,100
1554152870494494702,158,1554152870494119882,,1,,3,0
1554152885515983414,159,1554152885515672922,,1,,3,100
1554152886529859594,160,1554152886529417037,,1,,3,0
1554152902023522269,161,1554152902023011922,,1,,3,100
1554152903038412565,162,1554152903037681102,,1,,3,0
1554152918045243155,163,1554152918043450117,,1,,3,100
1554152919068679603,164,1554152919068309068,,1,,3,0
1554152934076613259,165,1554152934076273918,,1,,3,100
1554152935106481127,166,1554152935106103897,,1,,3,0
1554152950115091600,167,1554152950114645004,,1,,3,100
1554152951144133139,168,1554152951143414974,,1,,3,0
1554152968853816520,169,1554152968853576898,,1,,3,100
1554152969858072006,170,1554152969857676982,,1,,3,0
1554152984857472402,171,1554152984857167005,,1,,3,100
1554152985883058733,172,1554152985882344007,,1,,3,0
1554153006641804641,173,1554153006641478061,,1,,3,100
1554153007641357544,174,1554153007641030073,,1,,3,0
1554153022686643174,175,1554153022686325073,,1,,3,100
1554153023710412953,176,1554153023709683895,,1,,3,0
1554153046142014153,177,1554153046141623020,,1,,3,100
1554153047140050484,178,1554153047139736890,,1,,3,0
1554153062168041211,179,1554153062167666912,,1,,3,100
1554153063171045054,180,1554153063170718908,,1,,3,0
1554153078188775714,181,1554153078188497066,,1,,3,100
1554153079201769500,182,1554153079201435089,,1,,3,0
1554153096387591396,183,1554153096387305974,,1,,3,100
1554153097389716668,184,1554153097389452934,,1,,3,0
1554153112553269036,185,1554153112544560909,,1,,3,100
1554153113566265803,186,1554153113565323114,,1,,3,0
1554153128580750944,187,1554153128580462932,,1,,3,100
1554153129610514980,188,1554153129610200881,,1,,3,0
1554153146326299325,189,1554153146326014995,,1,,3,100
1554153147353320038,190,1554153147325773954,,1,,3,0
1554153162346773035,191,1554153162346436023,,1,,3,100
1554153163347216775,192,1554153163346010923,,1,,3,0
1554153180477687395,193,1554153180477129936,,1,,3,100
