%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1565121264315936335,1,1565121264315502882,,1,,3,100
1565121265315247556,2,1565121265314752101,,1,,3,0
1565121296908434973,3,1565121296908126115,,1,,3,100
1565121297902037135,4,1565121297901686906,,1,,3,0
1565121313038779051,5,1565121313038499116,,1,,3,100
1565121314040592050,6,1565121314040281057,,1,,3,0
1565121337173179841,7,1565121337172872066,,1,,3,100
1565121338173779107,8,1565121338173450946,,1,,3,0
1565121353178096784,9,1565121353177764892,,1,,3,100
1565121354178635949,10,1565121354178349971,,1,,3,0
1565121369206525348,11,1565121369206233024,,1,,3,100
1565121370206975778,12,1565121370206635951,,1,,3,0
1565121386805471071,13,1565121386805077075,,1,,3,100
1565121387805340547,14,1565121387804958105,,1,,3,0
1565121403082591074,15,1565121403082333087,,1,,3,100
1565121404082428746,16,1565121404082077026,,1,,3,0
1565121420176892249,17,1565121420176589965,,1,,3,100
1565121421176776139,18,1565121421176496028,,1,,3,0
1565121441106356429,19,1565121441106092929,,1,,3,100
1565121442106981421,20,1565121442106717109,,1,,3,0
1565121457139719629,21,1565121457139467000,,1,,3,100
1565121458140126199,22,1565121458139810085,,1,,3,0
1565121474184226248,23,1565121474183842897,,1,,3,100
1565121475181817819,24,1565121475181519031,,1,,3,0
1565121493343766621,25,1565121493343408107,,1,,3,100
1565121494344244438,26,1565121494343866109,,1,,3,0
1565121510621751810,27,1565121510621416091,,1,,3,100
1565121511621854598,28,1565121511621491909,,1,,3,0
1565121526642539905,29,1565121526642236948,,1,,3,100
1565121527642853581,30,1565121527642580032,,1,,3,0
1565121543878657534,31,1565121543878412008,,1,,3,100
1565121544878055391,32,1565121544877830028,,1,,3,0
1565121560582216876,33,1565121560581916093,,1,,3,100
1565121561581194161,34,1565121561580588102,,1,,3,0
1565121576609702540,35,1565121576609010934,,1,,3,100
1565121577616650459,36,1565121577616293907,,1,,3,0
1565121594478560172,37,1565121594478255987,,1,,3,100
1565121595478623787,38,1565121595478334903,,1,,3,0
1565121612017779128,39,1565121612017486095,,1,,3,100
1565121613016337805,40,1565121613016056060,,1,,3,0
1565121628378562555,41,1565121628378123998,,1,,3,100
1565121629378392620,42,1565121629378009080,,1,,3,0
1565121645156290860,43,1565121645155857086,,1,,3,100
1565121646155522668,44,1565121646154901981,,1,,3,0
1565121663852392419,45,1565121663851893901,,1,,3,100
1565121664853539334,46,1565121664853157997,,1,,3,0
1565121682848475266,47,1565121682848140954,,1,,3,100
1565121683847103572,48,1565121683846767902,,1,,3,0
1565121699882151298,49,1565121699881767988,,1,,3,100
