%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568826301647471254,1,1568826301647049903,,1,,10,100
1568826302618762893,2,1568826302617999076,,1,,10,0
1568826343059816148,3,1568826343059511899,,1,,10,100
1568826344059651646,4,1568826344058912992,,1,,10,0
1568826364145181814,5,1568826364144794940,,1,,10,100
1568826365150680436,6,1568826365150355100,,1,,10,0
1568826380146185496,7,1568826380145711898,,1,,10,100
1568826381163073530,8,1568826381162710905,,1,,10,0
1568826399925160690,9,1568826399924766063,,1,,10,100
1568826400925987634,10,1568826400924843072,,1,,10,0
1568826415929078345,11,1568826415928679943,,1,,10,100
1568826416928218607,12,1568826416927041053,,1,,10,0
1568826431955100355,13,1568826431954581022,,1,,10,100
1568826432956027188,14,1568826432955293893,,1,,10,0
1568826449527550795,15,1568826449527242898,,1,,10,100
1568826450526931367,16,1568826450526622056,,1,,10,0
1568826467355161683,17,1568826467354830980,,1,,10,100
1568826468352619406,18,1568826468352344989,,1,,10,0
1568826483753662976,19,1568826483753308057,,1,,10,100
1568826484751751256,20,1568826484751065015,,1,,10,0
1568826500789938583,21,1568826500789583921,,1,,10,100
1568826501818444900,22,1568826501816459894,,1,,10,0
1568826516793289994,23,1568826516792943000,,1,,10,100
1568826517789449808,24,1568826517789073944,,1,,10,0
1568826532873675248,25,1568826532873369932,,1,,10,100
1568826533873602636,26,1568826533873238086,,1,,10,0
1568826548889720673,27,1568826548882755041,,1,,10,100
1568826549884193063,28,1568826549882715940,,1,,10,0
1568826566711717952,29,1568826566711276054,,1,,10,100
1568826567712302807,30,1568826567711932897,,1,,10,0
1568826582715337026,31,1568826582715044021,,1,,10,100
1568826583723610439,32,1568826583722830057,,1,,10,0
1568826599097124436,33,1568826599096704959,,1,,10,100
1568826600100415099,34,1568826600100029945,,1,,10,0
1568826920258244634,35,1568826920257915019,,1,,10,100
1568826921259620213,36,1568826921259253025,,1,,10,0
1568826948921201724,37,1568826948920862913,,1,,10,100
1568826949922053075,38,1568826949921696901,,1,,10,0
1568826967829563726,39,1568826967829219102,,1,,10,100
1568826968834912085,40,1568826968832770109,,1,,10,0
1568826983844810372,41,1568826983844326972,,1,,10,100
1568826984846138693,42,1568826984845695972,,1,,10,0
1568826999861279807,43,1568826999860982894,,1,,10,100
1568827000866486288,44,1568827000865842103,,1,,10,0
1568827021442009585,45,1568827021441234111,,1,,10,100
1568827022444440673,46,1568827022442368030,,1,,10,0
1568827037497470689,47,1568827037496754884,,1,,10,100
1568827038494458074,48,1568827038494136095,,1,,10,0
1568827053525145754,49,1568827053524806022,,1,,10,100
1568827054525007148,50,1568827054524596929,,1,,10,0
1568827071095530611,51,1568827071095133066,,1,,10,100
1568827072095330246,52,1568827072094970941,,1,,10,0
1568827087106957444,53,1568827087106600046,,1,,10,100
1568827088106704991,54,1568827088106286048,,1,,10,0
1568827104864073809,55,1568827104863765001,,1,,10,100
1568827105887423317,56,1568827105886332988,,1,,10,0
1568827121695436291,57,1568827121694194078,,1,,10,100
1568827122697074471,58,1568827122694994926,,1,,10,0
1568827140306250817,59,1568827140305674076,,1,,10,100
1568827141308036355,60,1568827141305057048,,1,,10,0
1568827156329560396,61,1568827156325416088,,1,,10,100
1568827157323474261,62,1568827157323020935,,1,,10,0
1568827174563156800,63,1568827174562840938,,1,,10,100
1568827175585517525,64,1568827175563628911,,1,,10,0
1568827196532724134,65,1568827196532262086,,1,,10,100
1568827197535144916,66,1568827197533233880,,1,,10,0
1568827511651403535,67,1568827511651010036,,1,,10,100
1568827512652439597,68,1568827512651743888,,1,,10,0
1568827579475523679,69,1568827579475222110,,1,,10,100
1568827580471323669,70,1568827580470935106,,1,,10,0
1568827595484417818,71,1568827595484038114,,1,,10,100
1568827596483844570,72,1568827596483321905,,1,,10,0
1568827611494376359,73,1568827611491072893,,1,,10,100
1568827612492297936,74,1568827612491877079,,1,,10,0
1568827628231093873,75,1568827628230308055,,1,,10,100
1568827629235385050,76,1568827629235013008,,1,,10,0
1568827644246657277,77,1568827644246238946,,1,,10,100
1568827645252149562,78,1568827645251743078,,1,,10,0
1568827660290915932,79,1568827660290569067,,1,,10,100
1568827661279717580,80,1568827661279412984,,1,,10,0
1568827676285873507,81,1568827676285533905,,1,,10,100
1568827677289656283,82,1568827677282340049,,1,,10,0
1568827694375473895,83,1568827694375134944,,1,,10,100
1568827695405181340,84,1568827695404788970,,1,,10,0
1568827710383794740,85,1568827710383208036,,1,,10,100
1568827711381503805,86,1568827711381159067,,1,,10,0
1568827726394715623,87,1568827726393368959,,1,,10,100
1568827727394503495,88,1568827727393692016,,1,,10,0
1568827742402810795,89,1568827742402456045,,1,,10,100
1568827743415372741,90,1568827743414967060,,1,,10,0
1568827761179021356,91,1568827761178677082,,1,,10,100
1568827762177514329,92,1568827762176722049,,1,,10,0
1568827777318456697,93,1568827777318139076,,1,,10,100
1568827778320181434,94,1568827778318465948,,1,,10,0
1568827793377199975,95,1568827793376826047,,1,,10,100
1568827794371114988,96,1568827794370692014,,1,,10,0
1568828099912026954,97,1568828099911783933,,1,,10,100
1568828100913238446,98,1568828100912878036,,1,,10,0
1568828141384536116,99,1568828141383956909,,1,,10,100
1568828142384670460,100,1568828142384382009,,1,,10,0
1568828157393495557,101,1568828157385725975,,1,,10,100
1568828158384817579,102,1568828158384577989,,1,,10,0
1568828190311717012,103,1568828190311443090,,1,,10,100
1568828191313219785,104,1568828191309607028,,1,,10,0
1568828206312829039,105,1568828206312412023,,1,,10,100
1568828207311453410,106,1568828207311155080,,1,,10,0
1568828227711347625,107,1568828227711093902,,1,,10,100
1568828228710936820,108,1568828228710573911,,1,,10,0
1568828256145805118,109,1568828256145448923,,1,,10,100
1568828257145786599,110,1568828257145505905,,1,,10,0
1568828272152782295,111,1568828272152499914,,1,,10,100
1568828273164587113,112,1568828273164320945,,1,,10,0
1568828288152830017,113,1568828288152240037,,1,,10,100
1568828289152056085,114,1568828289151813983,,1,,10,0
1568828304154779851,115,1568828304154490947,,1,,10,100
1568828305155744634,116,1568828305155457973,,1,,10,0
1568828325748466161,117,1568828325748226881,,1,,10,100
1568828326748414308,118,1568828326748123884,,1,,10,0
1568828341763750801,119,1568828341763344049,,1,,10,100
1568828342759963899,120,1568828342759516954,,1,,10,0
1568828364873131408,121,1568828364872725009,,1,,10,100
1568828365876479043,122,1568828365872843980,,1,,10,0
1568828383322868717,123,1568828383322576999,,1,,10,100
1568828384322573517,124,1568828384322288990,,1,,10,0
1568828399351551992,125,1568828399351239919,,1,,10,100
1568828400352597373,126,1568828400352288007,,1,,10,0
1568828702371695718,127,1568828702371357917,,1,,10,100
1568828703370877807,128,1568828703370495080,,1,,10,0
1568828728294759333,129,1568828728294524908,,1,,10,100
1568828729295090687,130,1568828729294754981,,1,,10,0
1568828744327542918,131,1568828744327228069,,1,,10,100
1568828745354908672,132,1568828745352698087,,1,,10,0
1568828764559422518,133,1568828764559170007,,1,,10,100
1568828765560770463,134,1568828765560091972,,1,,10,0
1568828780595057107,135,1568828780594826936,,1,,10,100
1568828781595257201,136,1568828781594988107,,1,,10,0
1568828796645896073,137,1568828796645540952,,1,,10,100
1568828797645987552,138,1568828797645670890,,1,,10,0
1568828814292321599,139,1568828814291990041,,1,,10,100
1568828815292066719,140,1568828815291759014,,1,,10,0
1568828834195905922,141,1568828834195631027,,1,,10,100
1568828835195779472,142,1568828835195509910,,1,,10,0
1568828850216059825,143,1568828850215684890,,1,,10,100
1568828851210522086,144,1568828851210218906,,1,,10,0
1568828870133761605,145,1568828870133527040,,1,,10,100
1568828871134275676,146,1568828871133965969,,1,,10,0
1568828886865019797,147,1568828886864768981,,1,,10,100
1568828887865772716,148,1568828887865083932,,1,,10,0
1568828905664519034,149,1568828905664073944,,1,,10,100
1568828906665148359,150,1568828906664858102,,1,,10,0
