%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568246432388400061,1,1568246432388060092,,1,,10,100
1568246433406762164,2,1568246433406414985,,1,,10,0
1568246448925411830,3,1568246448924880981,,1,,10,100
1568246449930373983,4,1568246449930061101,,1,,10,0
1568246464956716313,5,1568246464956379890,,1,,10,100
1568246465957921167,6,1568246465957582950,,1,,10,0
1568246485051558156,7,1568246485050925016,,1,,10,100
1568246486049812927,8,1568246486049472093,,1,,10,0
1568246505064544966,9,1568246505063982009,,1,,10,100
1568246506077668551,10,1568246506077179908,,1,,10,0
1568246522128469774,11,1568246522125273942,,1,,10,100
1568246523123586331,12,1568246523123213052,,1,,10,0
1568246541714363819,13,1568246541713964939,,1,,10,100
1568246542712490306,14,1568246542712152004,,1,,10,0
1568246557727481897,15,1568246557727132081,,1,,10,100
1568246558727192883,16,1568246558726465940,,1,,10,0
1568246576287635355,17,1568246576287220954,,1,,10,100
1568246577288265884,18,1568246577287893056,,1,,10,0
1568246594578895464,19,1568246594577480077,,1,,10,100
1568246595580861883,20,1568246595580164909,,1,,10,0
1568246613830281186,21,1568246613829785108,,1,,10,100
1568246614830951930,22,1568246614830612897,,1,,10,0
1568246635797618903,23,1568246635797230005,,1,,10,100
1568246636793400241,24,1568246636792993068,,1,,10,0
1568246656663699378,25,1568246656663357019,,1,,10,100
1568246657685838979,26,1568246657685508966,,1,,10,0
1568246673780684988,27,1568246673780370950,,1,,10,100
1568246674781509636,28,1568246674779659986,,1,,10,0
1568246691069861385,29,1568246691067965030,,1,,10,100
1568246692067617766,30,1568246692067235946,,1,,10,0
1568246710725124471,31,1568246710724747896,,1,,10,100
1568246711727628702,32,1568246711727277040,,1,,10,0
1568247020105794477,33,1568247020105413913,,1,,10,100
1568247021106000995,34,1568247021105560064,,1,,10,0
1568247036116914510,35,1568247036116343975,,1,,10,100
1568247037113765703,36,1568247037113424062,,1,,10,0
1568247052944843279,37,1568247052942485094,,1,,10,100
1568247053945570778,38,1568247053942666053,,1,,10,0
1568247072649235514,39,1568247072646650075,,1,,10,100
1568247073647403909,40,1568247073644201040,,1,,10,0
1568247095481303295,41,1568247095480966091,,1,,10,100
1568247096487781859,42,1568247096484980106,,1,,10,0
1568247111974142338,43,1568247111949281930,,1,,10,100
1568247112969230758,44,1568247112967559099,,1,,10,0
1568247132008497748,45,1568247132005846977,,1,,10,100
1568247133006158813,46,1568247133005376100,,1,,10,0
1568247148015791908,47,1568247148015480041,,1,,10,100
1568247149021455181,48,1568247149021110057,,1,,10,0
1568247164657979590,49,1568247164656929016,,1,,10,100
1568247165652690368,50,1568247165652375936,,1,,10,0
1568247185873988040,51,1568247185871475934,,1,,10,100
1568247186872035276,52,1568247186871726989,,1,,10,0
1568247202513585976,53,1568247202512701988,,1,,10,100
1568247203514714254,54,1568247203514197111,,1,,10,0
1568247221366811943,55,1568247221366128921,,1,,10,100
1568247222367904777,56,1568247222367264986,,1,,10,0
1568247241363263093,57,1568247241362972021,,1,,10,100
