%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568312546826420215,1,1568312546825700044,,1,,10,100
1568312547825358725,2,1568312547825063943,,1,,10,0
1568312562830256070,3,1568312562829947948,,1,,10,100
1568312563844483863,4,1568312563843796968,,1,,10,0
1568312578855077953,5,1568312578854367971,,1,,10,100
1568312579855457682,6,1568312579855118989,,1,,10,0
1568312598926513703,7,1568312598925831079,,1,,10,100
1568312599926599873,8,1568312599926306962,,1,,10,0
1568312621271143813,9,1568312621270435094,,1,,10,100
1568312622266081149,10,1568312622265186071,,1,,10,0
1568312637492110074,11,1568312637491780996,,1,,10,100
1568312638488391668,12,1568312638488009929,,1,,10,0
1568312654946207058,13,1568312654945684909,,1,,10,100
1568312655947412739,14,1568312655947081089,,1,,10,0
1568312673952915537,15,1568312673952493906,,1,,10,100
1568312674951888212,16,1568312674951482057,,1,,10,0
1568312689992755099,17,1568312689992295980,,1,,10,100
1568312690992937917,18,1568312690992563962,,1,,10,0
1568312706873351962,19,1568312706872854948,,1,,10,100
1568312707873067447,20,1568312707872663974,,1,,10,0
1568312723108010316,21,1568312723107675075,,1,,10,100
1568312724113647456,22,1568312724108026027,,1,,10,0
1568312742669352969,23,1568312742668203115,,1,,10,100
1568312743665744503,24,1568312743665432929,,1,,10,0
1568312758683199744,25,1568312758682868003,,1,,10,100
1568312759689610424,26,1568312759682562112,,1,,10,0
1568312777060721133,27,1568312777058264017,,1,,10,100
1568312778058595103,28,1568312778058233976,,1,,10,0
1568312793431741301,29,1568312793430994987,,1,,10,100
1568312794454351727,30,1568312794453922033,,1,,10,0
1568312811675698869,31,1568312811675370931,,1,,10,100
1568312812675260126,32,1568312812674499988,,1,,10,0
1568312827697294750,33,1568312827696997880,,1,,10,100
1568312828710470405,34,1568312828710001945,,1,,10,0
1568313205782508188,35,1568313205782103061,,1,,10,100
1568313206783790177,36,1568313206783457994,,1,,10,0
1568313221823856820,37,1568313221823463916,,1,,10,100
1568313222824096499,38,1568313222823188066,,1,,10,0
1568313237838558028,39,1568313237838187932,,1,,10,100
1568313238846602820,40,1568313238846206903,,1,,10,0
1568313267802790594,41,1568313267802359104,,1,,10,100
1568313268802721792,42,1568313268801460027,,1,,10,0
1568313326165413760,43,1568313326165000915,,1,,10,100
1568313327163388188,44,1568313327162700891,,1,,10,0
1568313342187611102,45,1568313342187247991,,1,,10,100
1568313343188832047,46,1568313343187901020,,1,,10,0
1568313358208421220,47,1568313358208100080,,1,,10,100
1568313359208679057,48,1568313359208246946,,1,,10,0
1568313374670336839,49,1568313374670020103,,1,,10,100
1568313375699776966,50,1568313375699419021,,1,,10,0
1568313390829235483,51,1568313390828834056,,1,,10,100
1568313391831199426,52,1568313391830883979,,1,,10,0
1568313406849918524,53,1568313406849244117,,1,,10,100
1568313407848231042,54,1568313407847906112,,1,,10,0
1568313422875808039,55,1568313422872947931,,1,,10,100
1568313423888965149,56,1568313423888483047,,1,,10,0
1568313732564424020,57,1568313732560421943,,1,,10,100
1568313733562926965,58,1568313733562585115,,1,,10,0
