%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1558717438211683109,1,1558717438211303949,,1,,10,100
1558717439209758219,2,1558717439207092046,,1,,10,0
1558717503338028616,3,1558717503337029933,,1,,10,100
1558717504336837142,4,1558717504336548089,,1,,10,0
1558717521698632311,5,1558717521698296070,,1,,10,100
1558717522698677856,6,1558717522698381900,,1,,10,0
1558717539700684168,7,1558717539700404882,,1,,10,100
1558717540701220822,8,1558717540700910091,,1,,10,0
1558717555706996197,9,1558717555706631898,,1,,10,100
1558717556706345867,10,1558717556705604076,,1,,10,0
1558717576105349840,11,1558717576094377040,,1,,10,100
1558717577097335911,12,1558717577097034931,,1,,10,0
1558717596752638036,13,1558717596750036001,,1,,10,100
1558717597752304827,14,1558717597751643896,,1,,10,0
1558717612783283614,15,1558717612779922008,,1,,10,100
1558717613785799496,16,1558717613781929016,,1,,10,0
1558717632874283632,17,1558717632873982906,,1,,10,100
1558717633874337555,18,1558717633873955011,,1,,10,0
1558717648901821032,19,1558717648895514965,,1,,10,100
1558717649895681057,20,1558717649895366907,,1,,10,0
1558717668183416600,21,1558717668183022022,,1,,10,100
1558717669182546110,22,1558717669182203054,,1,,10,0
1558717694391187009,23,1558717694390876054,,1,,10,100
1558717695421496184,24,1558717695417743921,,1,,10,0
1558717710407985881,25,1558717710407728910,,1,,10,100
1558717711426167283,26,1558717711422966003,,1,,10,0
1558717726462936562,27,1558717726462548017,,1,,10,100
1558717727464014815,28,1558717727463691949,,1,,10,0
1558717742470584914,29,1558717742470228910,,1,,10,100
1558717743473884420,30,1558717743469377040,,1,,10,0
1558717763775121449,31,1558717763774846076,,1,,10,100
1558717764777938280,32,1558717764777498006,,1,,10,0
1558717794882416580,33,1558717794882100105,,1,,10,100
1558717795900152657,34,1558717795899497985,,1,,10,0
1558717811677599950,35,1558717811677162885,,1,,10,100
1558717812697776953,36,1558717812697413921,,1,,10,0
1558717828909993648,37,1558717828909559965,,1,,10,100
1558717829913845753,38,1558717829909109115,,1,,10,0
1558717847176517239,39,1558717847175558090,,1,,10,100
1558717848175484445,40,1558717848175189971,,1,,10,0
1558717873142165698,41,1558717873141836881,,1,,10,100
1558717874153343740,42,1558717874152972936,,1,,10,0
1558717898421128672,43,1558717898420598983,,1,,10,100
1558717899427656484,44,1558717899424900054,,1,,10,0
1558717914462794769,45,1558717914462414979,,1,,10,100
1558717915466308299,46,1558717915465770959,,1,,10,0
1558717933661191083,47,1558717933660861015,,1,,10,100
1558717934660004340,48,1558717934659616947,,1,,10,0
1558717953387247044,49,1558717953386926889,,1,,10,100
1558717954388086195,50,1558717954387793064,,1,,10,0
1558717974301886593,51,1558717974294044971,,1,,10,100
1558717975267313726,52,1558717975266978025,,1,,10,0
1558717997054124170,53,1558717997052297115,,1,,10,100
1558717998051560734,54,1558717998051256895,,1,,10,0
1558718013869159036,55,1558718013868855953,,1,,10,100
1558718014867721749,56,1558718014866967916,,1,,10,0
1558718030413101974,57,1558718030412802934,,1,,10,100
1558718031418337872,58,1558718031418029069,,1,,10,0
1558718046903030720,59,1558718046897428035,,1,,10,100
1558718047899263689,60,1558718047898946046,,1,,10,0
1558718062978703797,61,1558718062978247880,,1,,10,100
1558718063975184892,62,1558718063974010944,,1,,10,0
1558718079042021327,63,1558718079041491985,,1,,10,100
1558718080059341032,64,1558718080058919906,,1,,10,0
1558718095059748106,65,1558718095059375047,,1,,10,100
