%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1563475161745401268,1,1563475161744936943,,1,,10,100
1563475162747734479,2,1563475162747339010,,1,,10,0
1563475183275437425,3,1563475183275137901,,1,,10,100
1563475184288704314,4,1563475184288398981,,1,,10,0
1563475199287904020,5,1563475199283068895,,1,,10,100
1563475200281922842,6,1563475200281543970,,1,,10,0
1563475216308400508,7,1563475216308095932,,1,,10,100
1563475217308379615,8,1563475217308008909,,1,,10,0
1563475235292298424,9,1563475235291989088,,1,,10,100
1563475236292082683,10,1563475236291568994,,1,,10,0
1563475254903041687,11,1563475254902750015,,1,,10,100
1563475255904390725,12,1563475255903950929,,1,,10,0
1563475273534618300,13,1563475273533246994,,1,,10,100
1563475274532591626,14,1563475274532125949,,1,,10,0
1563475293345989271,15,1563475293345268964,,1,,10,100
1563475294350764872,16,1563475294350023984,,1,,10,0
1563475312966484291,17,1563475312966182947,,1,,10,100
1563475313981448783,18,1563475313980209112,,1,,10,0
1563475329038655881,19,1563475329038372039,,1,,10,100
1563475330031839496,20,1563475330031539916,,1,,10,0
1563475349242170253,21,1563475349241836071,,1,,10,100
1563475350241882455,22,1563475350241493940,,1,,10,0
1563475369868644805,23,1563475369868311882,,1,,10,100
1563475370870191522,24,1563475370869893074,,1,,10,0
1563475385877879408,25,1563475385874078035,,1,,10,100
1563475386874871947,26,1563475386874577045,,1,,10,0
1563475404549777712,27,1563475404548918008,,1,,10,100
1563475405544950597,28,1563475405544603109,,1,,10,0
1563475423804668368,29,1563475423804357051,,1,,10,100
1563475424805771999,30,1563475424805043935,,1,,10,0
1563475439980040400,31,1563475439974378108,,1,,10,100
1563475440974949431,32,1563475440974659919,,1,,10,0
1563475456061825118,33,1563475456059845924,,1,,10,100
1563475457023604826,34,1563475457023200988,,1,,10,0
1563475475488258164,35,1563475475485759973,,1,,10,100
1563475476487722131,36,1563475476487313032,,1,,10,0
1563475494152361840,37,1563475494150615930,,1,,3,100
1563475495151276588,38,1563475495150958061,,1,,3,0
1563475512109371393,39,1563475512108916997,,1,,3,100
1563475513111552558,40,1563475513111237049,,1,,3,0
1563475529048260472,41,1563475529047435998,,1,,10,100
1563475530045014869,42,1563475530044627904,,1,,10,0
1563475546004671939,43,1563475546004343032,,1,,3,100
1563475547003693215,44,1563475547001404047,,1,,3,0
1563475564824516046,45,1563475564824223041,,1,,3,100
1563475565821778070,46,1563475565821439981,,1,,3,0
1563475580877630810,47,1563475580877326965,,1,,3,100
1563475581878360470,48,1563475581877629041,,1,,3,0
1563475594135656645,49,1563475594135339975,,1,,10,100
1563475595114766494,50,1563475595114356040,,1,,10,0
1563475611286257241,51,1563475611285949945,,1,,3,100
1563475612290889062,52,1563475612290518999,,1,,3,0
1563475630630209761,53,1563475630629822015,,1,,3,100
1563475631630597236,54,1563475631629940986,,1,,3,0
1563475649546275410,55,1563475649545962095,,1,,3,100
1563475650548570337,56,1563475650548266887,,1,,3,0
1563475668110722908,57,1563475668110425949,,1,,3,100
1563475669114171796,58,1563475669113749027,,1,,3,0
1563475684125546264,59,1563475684124402046,,1,,3,100
1563475685133854586,60,1563475685133354902,,1,,3,0
1563475701880631945,61,1563475701880245923,,1,,3,100
1563475702881881547,62,1563475702880857944,,1,,3,0
1563475717886156297,63,1563475717885696887,,1,,3,100
1563475718886294954,64,1563475718886033058,,1,,3,0
1563475733927928460,65,1563475733923835992,,1,,3,100
1563475734938683207,66,1563475734938378095,,1,,3,0
1563475750311737003,67,1563475750311424970,,1,,10,100
1563475751311866072,68,1563475751311506986,,1,,10,0
1563475765191481032,69,1563475765190818071,,1,,3,100
1563475766192527872,70,1563475766192143917,,1,,3,0
1563475782136773293,71,1563475782136080026,,1,,3,100
1563475783122504768,72,1563475783122194051,,1,,3,0
1563475801055052869,73,1563475801054326057,,1,,3,100
1563475802054978475,74,1563475802054641962,,1,,3,0
1563475817771290646,75,1563475817770737886,,1,,3,100
1563475818778727046,76,1563475818778445005,,1,,3,0
1563475837539647371,77,1563475837538747072,,1,,10,100
1563475838540788790,78,1563475838540422916,,1,,10,0
1563475853985433954,79,1563475853984692096,,1,,3,100
1563475854981579574,80,1563475854981259107,,1,,3,0
1563475877560599733,81,1563475877556934118,,1,,3,100
1563475878556724737,82,1563475878556417942,,1,,3,0
1563475895342469004,83,1563475895342124938,,1,,3,100
1563475896342369004,84,1563475896342029094,,1,,3,0
1563475912273069755,85,1563475912272391080,,1,,10,100
1563475913271112010,86,1563475913270724058,,1,,10,0
1563475930481080099,87,1563475930480722904,,1,,3,100
1563475931493773969,88,1563475931493411064,,1,,3,0
1563475949866455484,89,1563475949866143941,,1,,10,100
1563475950876452239,90,1563475950876096963,,1,,10,0
1563475967142513549,91,1563475967142198085,,1,,10,100
1563475968146612090,92,1563475968146265029,,1,,10,0
1563475986826034061,93,1563475986823065996,,1,,3,100
1563475987819602915,94,1563475987819310903,,1,,3,0
1563476003903245150,95,1563476003902899026,,1,,10,100
1563476004902026562,96,1563476004901288986,,1,,10,0
1563476020722320800,97,1563476020722021102,,1,,10,100
1563476021725369525,98,1563476021725049972,,1,,10,0
1563476041671837026,99,1563476041671438932,,1,,10,100
1563476042671662245,100,1563476042671205043,,1,,10,0
1563476056533829997,101,1563476056513225078,,1,,3,100
1563476057513272532,102,1563476057511972904,,1,,3,0
1563476069521823092,103,1563476069517987966,,1,,10,100
1563476070519252963,104,1563476070518522977,,1,,10,0
1563476085741788680,105,1563476085739232063,,1,,3,100
1563476086737876677,106,1563476086737550973,,1,,3,0
1563476101215039175,107,1563476101211050033,,1,,10,100
1563476102219432717,108,1563476102219069957,,1,,10,0
1563476120159543306,109,1563476120159204006,,1,,3,100
1563476121180318911,110,1563476121180011987,,1,,3,0
1563476138088711500,111,1563476138088449954,,1,,10,100
1563476139106132635,112,1563476139105374097,,1,,10,0
1563476158024809854,113,1563476158024116992,,1,,3,100
1563476159029790964,114,1563476159023840904,,1,,3,0
1563476174396240024,115,1563476174394670009,,1,,3,100
1563476175418170647,116,1563476175417871952,,1,,3,0
1563476188459192881,117,1563476188458828926,,1,,10,100
1563476189458225438,118,1563476189457961082,,1,,10,0
1563476209681941155,119,1563476209681601047,,1,,3,100
1563476210682188954,120,1563476210681873083,,1,,3,0
1563476226106623422,121,1563476226106321096,,1,,3,100
1563476227105571372,122,1563476227105204105,,1,,3,0
1563476247632121545,123,1563476247631743907,,1,,3,100
1563476248638630902,124,1563476248638314962,,1,,3,0
1563476262528595258,125,1563476262528341054,,1,,10,100
1563476263529507027,126,1563476263528283119,,1,,10,0
1563476278053894487,127,1563476278053544044,,1,,3,100
1563476279055721162,128,1563476279055437088,,1,,3,0
1563476294068194153,129,1563476294067801952,,1,,3,100
1563476295068063544,130,1563476295067704916,,1,,3,0
1563476308013742314,131,1563476308011377096,,1,,10,100
1563476309021820336,132,1563476309018855094,,1,,10,0
1563476324029596572,133,1563476324029283046,,1,,10,100
1563476325031073670,134,1563476325029810905,,1,,10,0
1563476338337730300,135,1563476338337338924,,1,,3,100
1563476339336670559,136,1563476339336348056,,1,,3,0
1563476357868372720,137,1563476357868084907,,1,,10,100
1563476358868665629,138,1563476358868288993,,1,,10,0
1563476373894728303,139,1563476373894419908,,1,,10,100
1563476374900283439,140,1563476374899898052,,1,,10,0
1563476390027913462,141,1563476390027631998,,1,,10,100
1563476391042039565,142,1563476391041699886,,1,,10,0
1563476408161827733,143,1563476408161418914,,1,,10,100
1563476409183064104,144,1563476409182379961,,1,,10,0
1563476422801697214,145,1563476422801352024,,1,,3,100
1563476423804713758,146,1563476423804354906,,1,,3,0
1563476440955901255,147,1563476440955190896,,1,,3,100
1563476441980341135,148,1563476441980041027,,1,,3,0
1563476452696425503,149,1563476452696054935,,1,,10,100
1563476453675005176,150,1563476453671778917,,1,,10,0
1563476469209064207,151,1563476469208556890,,1,,3,100
1563476470211664857,152,1563476470211210012,,1,,3,0
1563476485226714124,153,1563476485226398944,,1,,3,100
1563476486225831846,154,1563476486225500106,,1,,3,0
1563476495047907014,155,1563476495047178030,,1,,10,100
1563476496063880544,156,1563476496063579082,,1,,10,0
1563476509075284024,157,1563476509074212074,,1,,3,100
1563476510074509176,158,1563476510074218988,,1,,3,0
1563476524299464252,159,1563476524299164056,,1,,10,100
1563476525304267572,160,1563476525303582906,,1,,10,0
1563476538054140398,161,1563476538053800106,,1,,3,100
1563476539044717331,162,1563476539044394016,,1,,3,0
1563476556559316106,163,1563476556559000015,,1,,10,100
1563476557560236673,164,1563476557556571960,,1,,10,0
1563476571853957504,165,1563476571851119995,,1,,3,100
1563476572859107170,166,1563476572858783006,,1,,3,0
1563476590333854056,167,1563476590328875064,,1,,10,100
1563476591329924468,168,1563476591329451084,,1,,10,0
1563476609766097802,169,1563476609765528917,,1,,3,100
1563476610778127759,170,1563476610777712106,,1,,3,0
1563476626939755090,171,1563476626939397096,,1,,3,100
1563476627914612384,172,1563476627913949966,,1,,3,0
1563476644229816849,173,1563476644226609945,,1,,3,100
1563476645224461211,174,1563476645224140882,,1,,3,0
1563476661890089847,175,1563476661889275074,,1,,10,100
1563476662895097808,176,1563476662894793033,,1,,10,0
1563476677403852660,177,1563476677403531074,,1,,3,100
1563476678415822256,178,1563476678414927005,,1,,3,0
1563476694480275906,179,1563476694479964971,,1,,10,100
1563476695480173426,180,1563476695479783058,,1,,10,0
1563476713109748595,181,1563476713100461006,,1,,3,100
1563476714100646620,182,1563476714100352048,,1,,3,0
1563476737095441275,183,1563476737095185995,,1,,3,100
1563476738096777502,184,1563476738096453905,,1,,3,0
1563476748333561812,185,1563476748333293914,,1,,10,100
1563476749339292501,186,1563476749338887929,,1,,10,0
1563476763171232536,187,1563476763170824050,,1,,3,100
1563476764170042381,188,1563476764169368028,,1,,3,0
1563476780095454956,189,1563476780094880104,,1,,10,100
1563476781090100996,190,1563476781089802980,,1,,10,0
1563476801533694003,191,1563476801533144950,,1,,10,100
1563476802529923970,192,1563476802529536962,,1,,10,0
1563476814394455411,193,1563476814394085884,,1,,3,100
1563476815419418688,194,1563476815418694019,,1,,3,0
1563476832078184474,195,1563476832077879905,,1,,3,100
1563476833079424471,196,1563476833079118013,,1,,3,0
1563476844780380801,197,1563476844780008077,,1,,10,100
1563476845779982554,198,1563476845779670953,,1,,10,0
1563476858869574297,199,1563476858869213104,,1,,3,100
1563476859895160599,200,1563476859894522905,,1,,3,0
1563476877081924876,201,1563476877081609964,,1,,10,100
1563476878084661929,202,1563476878083489894,,1,,10,0
1563476893617346201,203,1563476893616178035,,1,,3,100
1563476894623474807,204,1563476894623167037,,1,,3,0
1563476908336919935,205,1563476908336543083,,1,,10,100
1563476909353293660,206,1563476909352557897,,1,,10,0
1563476923537498933,207,1563476923537138938,,1,,3,100
1563476924538456604,208,1563476924538129091,,1,,3,0
1563476941079230237,209,1563476941078887939,,1,,10,100
1563476942082375790,210,1563476942082005977,,1,,10,0
1563476958713732106,211,1563476958713090896,,1,,10,100
1563476959738635893,212,1563476959738068103,,1,,10,0
1563476977256784550,213,1563476977256390094,,1,,10,100
1563476978259160389,214,1563476978258343935,,1,,10,0
1563476988097297757,215,1563476988096962928,,1,,3,100
1563476989094086220,216,1563476989093755960,,1,,3,0
1563477006337008979,217,1563477006336530923,,1,,10,100
1563477007338081714,218,1563477007337308883,,1,,10,0
1563477023955199529,219,1563477023954298019,,1,,3,100
1563477024957886072,220,1563477024955091953,,1,,3,0
1563477036908570561,221,1563477036908226966,,1,,10,100
1563477037909560208,222,1563477037909255027,,1,,10,0
1563477056650038437,223,1563477056649594068,,1,,3,100
1563477057663304431,224,1563477057662996053,,1,,3,0
1563477074969114926,225,1563477074968405961,,1,,10,100
1563477075968407429,226,1563477075968044996,,1,,10,0
1563477090975821940,227,1563477090975452899,,1,,10,100
1563477091974233724,228,1563477091973474025,,1,,10,0
1563477102869785344,229,1563477102867736101,,1,,3,100
1563477103867274692,230,1563477103864518880,,1,,3,0
1563477120645801912,231,1563477120643764972,,1,,3,100
1563477121661875123,232,1563477121661068916,,1,,3,0
1563477138305862212,233,1563477138300931930,,1,,3,100
1563477139305903350,234,1563477139300379991,,1,,3,0
1563477152978098544,235,1563477152977770090,,1,,10,100
1563477153980723204,236,1563477153980068922,,1,,10,0
1563477184947978837,237,1563477184947274923,,1,,10,100
1563477185947340063,238,1563477185947062015,,1,,10,0
1563477207826718168,239,1563477207823432922,,1,,10,100
1563477208826758902,240,1563477208823143959,,1,,10,0
1563477221133611996,241,1563477221132816076,,1,,3,100
1563477222145191791,242,1563477222144454956,,1,,3,0
1563477238053067712,243,1563477238052774906,,1,,3,100
1563477239054913809,244,1563477239054615974,,1,,3,0
1563477254489043956,245,1563477254488671064,,1,,10,100
1563477255489309776,246,1563477255489012002,,1,,10,0
1563477271583399121,247,1563477271583086013,,1,,10,100
1563477272583979495,248,1563477272583673954,,1,,10,0
1563477286483607156,249,1563477286482917070,,1,,3,100
1563477287485510528,250,1563477287484834909,,1,,3,0
1563477307811177489,251,1563477307810816049,,1,,10,100
1563477308811441253,252,1563477308811050891,,1,,10,0
1563477324129981854,253,1563477324126027107,,1,,3,100
1563477325130983892,254,1563477325130686998,,1,,3,0
1563477340409083315,255,1563477340408711910,,1,,3,100
1563477341412242686,256,1563477341411892890,,1,,3,0
1563477355458629667,257,1563477355458323001,,1,,10,100
1563477356461818631,258,1563477356458620071,,1,,10,0
1563477372729819296,259,1563477372721371889,,1,,10,100
1563477373720526309,260,1563477373719844102,,1,,10,0
1563477390849080814,261,1563477390848387002,,1,,10,100
1563477391840623272,262,1563477391840357065,,1,,10,0
1563477407497183900,263,1563477407496834039,,1,,10,100
1563477408505810597,264,1563477408504965066,,1,,10,0
