%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568308203317999969,1,1568308203317569971,,1,,10,100
1568308204318517960,2,1568308204318211078,,1,,10,0
1568308242818244354,3,1568308242817586898,,1,,10,100
1568308243816981669,4,1568308243816571950,,1,,10,0
1568308259189489974,5,1568308259186284065,,1,,10,100
1568308260187665125,6,1568308260187340021,,1,,10,0
1568308275196180290,7,1568308275193217992,,1,,10,100
1568308276190310563,8,1568308276189951896,,1,,10,0
1568308297168221856,9,1568308297167586088,,1,,10,100
1568308298172435976,10,1568308298169719934,,1,,10,0
1568308313177258740,11,1568308313176949024,,1,,10,100
1568308314177116761,12,1568308314176790952,,1,,10,0
1568308330924779624,13,1568308330924407005,,1,,10,100
1568308331925250253,14,1568308331924926996,,1,,10,0
1568308346945129102,15,1568308346944797039,,1,,10,100
1568308347951445496,16,1568308347951095104,,1,,10,0
1568308373796156357,17,1568308373795774936,,1,,10,100
1568308374795002412,18,1568308374794168949,,1,,10,0
1568308395253148353,19,1568308395252859115,,1,,10,100
1568308396255772281,20,1568308396255428075,,1,,10,0
1568308412423522771,21,1568308412423207044,,1,,10,100
1568308413429541539,22,1568308413427619934,,1,,10,0
1568308431398490044,23,1568308431398124933,,1,,10,100
1568308432373565030,24,1568308432373146057,,1,,10,0
1568308447397649435,25,1568308447372117996,,1,,10,100
1568308448378793532,26,1568308448378424882,,1,,10,0
1568308464850914121,27,1568308464850539922,,1,,10,100
1568308465860163627,28,1568308465859767913,,1,,10,0
1568308493503319831,29,1568308493503043889,,1,,10,100
1568308494513826765,30,1568308494504115104,,1,,10,0
1568308823925683444,31,1568308823925347089,,1,,10,100
1568308824925248384,32,1568308824924566984,,1,,10,0
1568308839932543971,33,1568308839932152986,,1,,10,100
1568308840931818226,34,1568308840931493997,,1,,10,0
1568308855945443784,35,1568308855944700002,,1,,10,100
1568308856946027859,36,1568308856945645093,,1,,10,0
1568308871955074123,37,1568308871954694986,,1,,10,100
1568308872959760857,38,1568308872959050893,,1,,10,0
1568308887964097320,39,1568308887963705062,,1,,10,100
1568308888965586514,40,1568308888964665889,,1,,10,0
1568308903975795984,41,1568308903975066900,,1,,10,100
1568308904975143855,42,1568308904974879980,,1,,10,0
1568308919985507087,43,1568308919984761953,,1,,10,100
1568308921002522224,44,1568308921002150058,,1,,10,0
1568308936002831748,45,1568308936002554893,,1,,10,100
1568308937006064889,46,1568308937005755901,,1,,10,0
1568308974425836382,47,1568308974423744916,,1,,10,100
1568308975413546857,48,1568308975413067102,,1,,10,0
1568308990425933630,49,1568308990423456907,,1,,10,100
1568308991428007842,50,1568308991427622079,,1,,10,0
1568309019117514565,51,1568309019108159065,,1,,10,100
1568309020109685496,52,1568309020107825040,,1,,10,0
1568309035127413676,53,1568309035127089023,,1,,10,100
1568309036127472980,54,1568309036127163887,,1,,10,0
1568309070080827345,55,1568309070080513000,,1,,10,100
1568309071082911514,56,1568309071081263065,,1,,10,0
1568309086132976192,57,1568309086132560968,,1,,10,100
1568309087125136484,58,1568309087124840021,,1,,10,0
1568309102181549103,59,1568309102177947044,,1,,10,100
1568309103182903144,60,1568309103182579040,,1,,10,0
1568309405862582352,61,1568309405862277030,,1,,10,100
1568309406860289607,62,1568309406859555959,,1,,10,0
1568309422335607150,63,1568309422335256099,,1,,10,100
1568309423329955995,64,1568309423329435110,,1,,10,0
1568309438368349151,65,1568309438368041992,,1,,10,100
1568309439372201502,66,1568309439371860980,,1,,10,0
1568309469082164885,67,1568309469081823110,,1,,10,100
1568309470077428803,68,1568309470077086925,,1,,10,0
1568309485098856630,69,1568309485095746040,,1,,10,100
1568309486096828468,70,1568309486094957113,,1,,10,0
1568309521645494453,71,1568309521643254041,,1,,10,100
1568309522646547387,72,1568309522644452095,,1,,10,0
1568309537682711319,73,1568309537682351112,,1,,10,100
1568309538680544947,74,1568309538680073976,,1,,10,0
1568309553692037976,75,1568309553691497087,,1,,10,100
1568309554690422136,76,1568309554690058946,,1,,10,0
1568309590784413487,77,1568309590784012079,,1,,10,100
1568309591789621630,78,1568309591784498929,,1,,10,0
1568309606797050580,79,1568309606793621063,,1,,10,100
1568309607793997434,80,1568309607792850971,,1,,10,0
1568309626480273008,81,1568309626479964971,,1,,10,100
1568309627480388856,82,1568309627479701042,,1,,10,0
1568309642801980384,83,1568309642801594972,,1,,10,100
1568309643805993741,84,1568309643805608987,,1,,10,0
1568309701088715183,85,1568309701088408946,,1,,10,100
1568309702089502893,86,1568309702089191913,,1,,10,0
1568310021276188360,87,1568310021275782108,,1,,10,100
1568310022285378341,88,1568310022277216911,,1,,10,0
1568310037302091379,89,1568310037301568031,,1,,10,100
1568310038302771560,90,1568310038301847934,,1,,10,0
1568310060856505927,91,1568310060855612039,,1,,10,100
1568310061855391447,92,1568310061855108022,,1,,10,0
1568310076861216788,93,1568310076860812902,,1,,10,100
1568310077863530415,94,1568310077863142967,,1,,10,0
1568310092861501973,95,1568310092861145019,,1,,10,100
1568310093865111885,96,1568310093861315011,,1,,10,0
1568310122656737466,97,1568310122656300067,,1,,10,100
1568310123651982641,98,1568310123651608943,,1,,10,0
1568310138679514884,99,1568310138679167985,,1,,10,100
1568310139685526606,100,1568310139679280042,,1,,10,0
1568310154692193569,101,1568310154689217090,,1,,10,100
1568310155687762843,102,1568310155687469959,,1,,10,0
1568310196454141004,103,1568310196450702905,,1,,10,100
1568310197453772332,104,1568310197453279018,,1,,10,0
1568310212469674675,105,1568310212469400882,,1,,10,100
1568310213483255708,106,1568310213482932090,,1,,10,0
1568310235367572224,107,1568310235367194890,,1,,10,100
1568310236370873772,108,1568310236370441913,,1,,10,0
1568310251397558708,109,1568310251371457099,,1,,10,100
1568310252384200875,110,1568310252382128000,,1,,10,0
1568310267372747521,111,1568310267372430086,,1,,10,100
1568310268393093635,112,1568310268390610933,,1,,10,0
1568310283388573773,113,1568310283388238906,,1,,10,100
1568310284389543599,114,1568310284388860940,,1,,10,0
1568310613874474716,115,1568310613873671054,,1,,10,100
1568310614875634332,116,1568310614875273942,,1,,10,0
1568310631428295643,117,1568310631428005933,,1,,10,100
1568310632429455178,118,1568310632429074048,,1,,10,0
1568310647450934968,119,1568310647450597047,,1,,10,100
1568310648453536271,120,1568310648451970100,,1,,10,0
1568310663465414449,121,1568310663464957952,,1,,10,100
1568310664457094586,122,1568310664456788063,,1,,10,0
1568310690550130357,123,1568310690549808025,,1,,10,100
1568310691550784198,124,1568310691550479888,,1,,10,0
1568310713691169941,125,1568310713690290927,,1,,10,100
1568310714685742765,126,1568310714685388088,,1,,10,0
1568310729709657327,127,1568310729709348917,,1,,10,100
1568310730708047655,128,1568310730707742929,,1,,10,0
1568310747366500133,129,1568310747366101026,,1,,10,100
1568310748359845704,130,1568310748359441995,,1,,10,0
1568310763378189095,131,1568310763377921104,,1,,10,100
1568310764384284187,132,1568310764383960962,,1,,10,0
1568310779394035643,133,1568310779391916990,,1,,10,100
1568310780392441022,134,1568310780392087936,,1,,10,0
1568310809622964806,135,1568310809622658967,,1,,10,100
1568310810624460591,136,1568310810623792886,,1,,10,0
1568310825667754843,137,1568310825667314052,,1,,10,100
1568310826667219073,138,1568310826666481971,,1,,10,0
1568310857350481150,139,1568310857350200891,,1,,10,100
1568310858354739991,140,1568310858351314067,,1,,10,0
1568310873371026191,141,1568310873370436906,,1,,10,100
1568310874368515150,142,1568310874368184089,,1,,10,0
1568310889404863295,143,1568310889404562950,,1,,10,100
1568310890405390419,144,1568310890404928922,,1,,10,0
1568311216432670232,145,1568311216431987047,,1,,10,100
1568311217432262899,146,1568311217431874990,,1,,10,0
1568311232434219520,147,1568311232433780908,,1,,10,100
1568311233441581132,148,1568311233441185951,,1,,10,0
1568311248436697768,149,1568311248435971975,,1,,10,100
1568311249441828930,150,1568311249441006898,,1,,10,0
1568311264448857529,151,1568311264448530912,,1,,10,100
1568311265448414149,152,1568311265448086977,,1,,10,0
1568311281128920107,153,1568311281128499984,,1,,10,100
1568311282128156827,154,1568311282127769947,,1,,10,0
1568311309290653708,155,1568311309290319919,,1,,10,100
1568311310291980269,156,1568311310291249990,,1,,10,0
1568311325316725030,157,1568311325316344022,,1,,10,100
1568311326317372334,158,1568311326317033052,,1,,10,0
1568311369599333870,159,1568311369599019050,,1,,10,100
1568311370609412993,160,1568311370609040975,,1,,10,0
1568311385838132062,161,1568311385837759971,,1,,10,100
1568311386832850371,162,1568311386832541942,,1,,10,0
1568311421102338103,163,1568311421102035045,,1,,10,100
1568311422106840385,164,1568311422106544971,,1,,10,0
1568311446674622922,165,1568311446674268960,,1,,10,100
1568311447673000392,166,1568311447672619104,,1,,10,0
1568311471311416954,167,1568311471307575941,,1,,10,100
1568311472307437079,168,1568311472306343078,,1,,10,0
1568311487598723920,169,1568311487598388910,,1,,10,100
1568311488597131728,170,1568311488596741914,,1,,10,0
