%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568233708944578907,1,1568233708944211006,,1,,10,100
1568233709944074980,2,1568233709943779945,,1,,10,0
1568233725006988645,3,1568233725006741046,,1,,10,100
1568233726008609616,4,1568233726008331060,,1,,10,0
1568233741044990934,5,1568233741044609069,,1,,10,100
1568233742044624852,6,1568233742044327020,,1,,10,0
1568233761043868836,7,1568233761043572902,,1,,10,100
1568233762043906468,8,1568233762043540000,,1,,10,0
1568233777207936392,9,1568233777207685947,,1,,10,100
1568233778207653737,10,1568233778207391023,,1,,10,0
1568233803435198141,11,1568233803434807062,,1,,10,100
1568233804437531058,12,1568233804437139987,,1,,10,0
1568233821581134991,13,1568233821580789089,,1,,10,100
1568233822581426254,14,1568233822581099033,,1,,10,0
1568233838612582132,15,1568233838612292051,,1,,10,100
1568233839611537246,16,1568233839611249923,,1,,10,0
1568233863206089521,17,1568233863205823898,,1,,10,100
1568233864207298394,18,1568233864206969022,,1,,10,0
1568233887612474364,19,1568233887612117052,,1,,10,100
1568233888611557951,20,1568233888611248970,,1,,10,0
1568233911678041887,21,1568233911677716016,,1,,10,100
1568233912676509096,22,1568233912676256895,,1,,10,0
1568233954009096853,23,1568233954008812904,,1,,10,100
1568233955010027370,24,1568233955009720087,,1,,10,0
1568233990967074864,25,1568233990966778993,,1,,10,100
1568233991964559093,26,1568233991964148998,,1,,10,0
1568234309857085884,27,1568234309856698989,,1,,10,100
1568234310861633798,28,1568234310857542037,,1,,10,0
1568234326304627204,29,1568234326303100109,,1,,10,100
1568234327333014007,30,1568234327332689046,,1,,10,0
1568234342333808803,31,1568234342333456039,,1,,10,100
1568234343332812149,32,1568234343332427978,,1,,10,0
1568234381089504420,33,1568234381088969945,,1,,10,100
1568234382095435362,34,1568234382091250896,,1,,10,0
1568234405891958597,35,1568234405891544103,,1,,10,100
1568234406881210279,36,1568234406880834102,,1,,10,0
1568234453632410744,37,1568234453632074117,,1,,10,100
1568234454639356053,38,1568234454638935089,,1,,10,0
1568234477778397305,39,1568234477777992010,,1,,10,100
1568234478778245255,40,1568234478777949094,,1,,10,0
1568234493835685158,41,1568234493835319042,,1,,10,100
1568234494829391962,42,1568234494829081058,,1,,10,0
