%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1554241681552643525,1,1554241681552150011,,1,,10,100
1554241682524443332,2,1554241682524144887,,1,,10,0
1554241729755822809,3,1554241729750579118,,1,,10,100
1554241730760669306,4,1554241730760324001,,1,,10,0
1554241761716125731,5,1554241761715811967,,1,,10,100
1554241762722854638,6,1554241762721976995,,1,,10,0
1554241784078642831,7,1554241784078326940,,1,,10,100
1554241785053115368,8,1554241785052812099,,1,,10,0
1554241800079238976,9,1554241800078876972,,1,,10,100
1554241801079469724,10,1554241801079135894,,1,,10,0
1554241816112580693,11,1554241816111592054,,1,,10,100
1554241817114779150,12,1554241817112622022,,1,,10,0
1554241832185195608,13,1554241832184533119,,1,,10,100
1554241833193838901,14,1554241833193103075,,1,,10,0
1554241863339868859,15,1554241863332870960,,1,,10,100
1554241864338581632,16,1554241864336867094,,1,,10,0
1554241879360250720,17,1554241879359467983,,1,,10,100
1554241880335313895,18,1554241880334925889,,1,,10,0
1554241900341856442,19,1554241900341517925,,1,,10,100
1554241901355325837,20,1554241901354553937,,1,,10,0
1554241929327949343,21,1554241929300664901,,1,,10,100
1554241930302549822,22,1554241930300654888,,1,,10,0
1554241948429926802,23,1554241948429619073,,1,,10,100
1554241949403452363,24,1554241949403023004,,1,,10,0
1554241964423353695,25,1554241964422883033,,1,,10,100
1554241965433047767,26,1554241965432734012,,1,,10,0
1554241994089653685,27,1554241994089339017,,1,,10,100
1554241995090544068,28,1554241995089772939,,1,,10,0
1554242019420025906,29,1554242019393882989,,1,,10,100
1554242020401659108,30,1554242020398647069,,1,,10,0
1554242035457034276,31,1554242035456701993,,1,,10,100
1554242036465192908,32,1554242036464895009,,1,,10,0
1554242080531180437,33,1554242080530896902,,1,,10,100
1554242081546877240,34,1554242081544790983,,1,,10,0
1554242102130861742,35,1554242102130532026,,1,,10,100
1554242103135134203,36,1554242103134902954,,1,,10,0
1554242118167599121,37,1554242118167227983,,1,,10,100
1554242119177193014,38,1554242119176868915,,1,,10,0
1554242154128951967,39,1554242154128655910,,1,,10,100
1554242155130131994,40,1554242155129769086,,1,,10,0
1554242176781459102,41,1554242176780790090,,1,,10,100
1554242177781374649,42,1554242177781056880,,1,,10,0
1554242192818097984,43,1554242192817775964,,1,,10,100
1554242193817892550,44,1554242193817595958,,1,,10,0
1554242229371897133,45,1554242229345711946,,1,,10,100
1554242230348337202,46,1554242230348025083,,1,,10,0
1554242245703444877,47,1554242245703130960,,1,,10,100
1554242246717472211,48,1554242246716949939,,1,,10,0
1554242261732724786,49,1554242261731992959,,1,,10,100
1554242262738212447,50,1554242262737859010,,1,,10,0
1554242295137979110,51,1554242295137665987,,1,,10,100
1554242296150140622,52,1554242296149825096,,1,,10,0
1554242314587238562,53,1554242314586857080,,1,,10,100
1554242315586911409,54,1554242315586621046,,1,,10,0
1554242330657563298,55,1554242330656778097,,1,,10,100
1554242331626563791,56,1554242331624618053,,1,,10,0
1554242346646542410,57,1554242346645978927,,1,,10,100
1554242347653911568,58,1554242347653430938,,1,,10,0
1554242362680762781,59,1554242362679965972,,1,,10,100
1554242363684892905,60,1554242363684514999,,1,,10,0
1554242390189247807,61,1554242390188494920,,1,,10,100
1554242391184647700,62,1554242391184015035,,1,,10,0
1554242406224208256,63,1554242406223891019,,1,,10,100
1554242407228147807,64,1554242407227847099,,1,,10,0
1554242427615993542,65,1554242427615591049,,1,,10,100
1554242428593237948,66,1554242428592555046,,1,,10,0
1554242443610375219,67,1554242443609555006,,1,,10,100
1554242444617334912,68,1554242444614413022,,1,,10,0
1554242473081709879,69,1554242473081391096,,1,,3,100
1554242474084476360,70,1554242474083879947,,1,,3,0
1554242501200109218,71,1554242501199769020,,1,,10,100
1554242502178275000,72,1554242502177973985,,1,,10,0
1554242521548377584,73,1554242521547871112,,1,,10,100
1554242522524622742,74,1554242522523884057,,1,,10,0
1554242537537724226,75,1554242537537309885,,1,,10,100
1554242538544770241,76,1554242538544436931,,1,,10,0
1554242561791747523,77,1554242561791372060,,1,,10,100
1554242562788581184,78,1554242562787281990,,1,,10,0
1554242585585334798,79,1554242585585028886,,1,,3,100
1554242586592041643,80,1554242586591330051,,1,,3,0
1554242611936532945,81,1554242611936223983,,1,,3,100
1554242612903396050,82,1554242612902859926,,1,,3,0
1554242647325249761,83,1554242647324575901,,1,,10,100
1554242648323316366,84,1554242648322964906,,1,,10,0
1554242664498719795,85,1554242664498459100,,1,,10,100
1554242665470365173,86,1554242665469887971,,1,,10,0
