%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1564779295169589242,1,1564779295169308900,,1,,10,100
1564779296170281082,2,1564779296169670104,,1,,10,0
1564779317666959499,3,1564779317666721105,,1,,10,100
1564779318667617226,4,1564779318667254924,,1,,10,0
1564779333704869164,5,1564779333704543113,,1,,10,100
1564779334705550998,6,1564779334705254077,,1,,10,0
1564779349738045734,7,1564779349737716913,,1,,10,100
1564779350739004570,8,1564779350738717079,,1,,10,0
1564779365766208356,9,1564779365765969991,,1,,10,100
1564779366774367641,10,1564779366773929119,,1,,10,0
1564779382104842840,11,1564779382104490995,,1,,10,100
1564779383105114523,12,1564779383104753971,,1,,10,0
1564779402266648357,13,1564779402266376972,,1,,10,100
1564779403267024448,14,1564779403266644001,,1,,10,0
1564779418267083230,15,1564779418266788005,,1,,10,100
1564779419267007112,16,1564779419266599893,,1,,10,0
1564779434268534078,17,1564779434267571926,,1,,10,100
1564779435272085662,18,1564779435269048929,,1,,10,0
1564779450274898245,19,1564779450274533033,,1,,10,100
1564779451275699667,20,1564779451274847984,,1,,10,0
1564779468169891051,21,1564779468169548034,,1,,10,100
1564779469170657449,22,1564779469169970035,,1,,10,0
1564779488676508853,23,1564779488676080942,,1,,10,100
1564779489676398168,24,1564779489676104068,,1,,10,0
1564779510701871070,25,1564779510701620101,,1,,10,100
1564779511703475769,26,1564779511703182935,,1,,10,0
1564779534342758858,27,1564779534342397928,,1,,10,100
1564779535341549127,28,1564779535341257095,,1,,10,0
1564779557179989854,29,1564779557179584026,,1,,10,100
1564779558179137924,30,1564779558178849935,,1,,10,0
1564779581409097058,31,1564779581408807992,,1,,10,100
1564779582409927023,32,1564779582409302949,,1,,10,0
1564779598413389380,33,1564779598413090944,,1,,10,100
1564779599414326706,34,1564779599414047002,,1,,10,0
1564779618277245641,35,1564779618276982069,,1,,10,100
1564779619278476085,36,1564779619278053998,,1,,10,0
1564779636044484701,37,1564779636044111013,,1,,10,100
1564779637043462320,38,1564779637043191909,,1,,10,0
1564779657021957776,39,1564779657016470909,,1,,10,100
1564779658018390925,40,1564779658016731977,,1,,10,0
1564779676376132009,41,1564779676375812053,,1,,10,100
1564779677376130542,42,1564779677375783920,,1,,10,0
1564779694951376310,43,1564779694951127052,,1,,10,100
1564779695953890334,44,1564779695953238010,,1,,10,0
1564779719179315619,45,1564779719178965091,,1,,10,100
1564779720179243638,46,1564779720178953886,,1,,10,0
1564779738941053277,47,1564779738940742015,,1,,10,100
1564779739944384349,48,1564779739944065093,,1,,10,0
1564779759682787031,49,1564779759682380914,,1,,10,100
1564779760682637823,50,1564779760682349920,,1,,10,0
1564779778376401193,51,1564779778376147031,,1,,10,100
1564779779377485885,52,1564779779377170085,,1,,10,0
1564779800686159792,53,1564779800685863018,,1,,10,100
1564779801685049853,54,1564779801684813976,,1,,10,0
1564779816716061181,55,1564779816715768098,,1,,10,100
1564779817715263699,56,1564779817715003967,,1,,10,0
1564779834913479013,57,1564779834913239955,,1,,10,100
1564779835914665633,58,1564779835914279937,,1,,10,0
1564779856513985282,59,1564779856513683080,,1,,10,100
1564779857512896554,60,1564779857512629985,,1,,10,0
1564779874948950329,61,1564779874948657035,,1,,10,100
1564779875950105594,62,1564779875949723005,,1,,10,0
1564779899047690631,63,1564779899047358036,,1,,10,100
1564779900047750518,64,1564779900047451972,,1,,10,0
1564779922588283740,65,1564779922587955951,,1,,10,100
1564779923588558391,66,1564779923588280916,,1,,10,0
1564779944450984935,67,1564779944450750112,,1,,10,100
1564779945451756175,68,1564779945451159000,,1,,10,0
1564779968915048071,69,1564779968914738893,,1,,10,100
1564779969915455750,70,1564779969915139913,,1,,10,0
1564779988551269191,71,1564779988550992012,,1,,10,100
1564779989551737628,72,1564779989551347970,,1,,10,0
1564780009653580145,73,1564780009653283119,,1,,10,100
1564780010653958978,74,1564780010653667926,,1,,10,0
1564780042627853196,75,1564780042627522945,,1,,10,100
1564780043627113075,76,1564780043626456022,,1,,10,0
1564780064348955938,77,1564780064348509073,,1,,10,100
1564780065353429857,78,1564780065353121042,,1,,10,0
1564780082954674927,79,1564780082954339981,,1,,10,100
1564780083954843020,80,1564780083954507112,,1,,10,0
1564780102588876188,81,1564780102588624954,,1,,10,100
1564780103589739559,82,1564780103589379072,,1,,10,0
1564780126416311583,83,1564780126416076898,,1,,10,100
1564780127417076981,84,1564780127416816949,,1,,10,0
1564780142421734491,85,1564780142421432971,,1,,10,100
1564780143421113592,86,1564780143420768976,,1,,10,0
1564780162723821953,87,1564780162723484992,,1,,10,100
1564780163723816860,88,1564780163723526954,,1,,10,0
1564780178765979041,89,1564780178765058040,,1,,10,100
1564780179765936469,90,1564780179765330076,,1,,10,0
1564780200351197697,91,1564780200350907087,,1,,10,100
1564780201354403868,92,1564780201352346897,,1,,10,0
1564780220255279616,93,1564780220254975080,,1,,10,100
1564780221256558448,94,1564780221256184101,,1,,10,0
1564780241761101068,95,1564780241760736942,,1,,10,100
1564780242763496858,96,1564780242760329008,,1,,10,0
1564780265924075588,97,1564780265923757076,,1,,10,100
1564780266924959849,98,1564780266924669027,,1,,10,0
1564780281925629307,99,1564780281925379991,,1,,10,100
1564780282927215417,100,1564780282926798105,,1,,10,0
1564780300016843888,101,1564780300016552925,,1,,10,100
1564780301017111946,102,1564780301016765117,,1,,10,0
1564780316562405340,103,1564780316562160968,,1,,10,100
1564780317563125548,104,1564780317562645912,,1,,10,0
1564780336757836354,105,1564780336757546901,,1,,10,100
1564780337760622803,106,1564780337760273933,,1,,10,0
1564780352760845859,107,1564780352760471105,,1,,10,100
1564780353760995037,108,1564780353760282993,,1,,10,0
1564780371497510835,109,1564780371497138023,,1,,10,100
1564780372497103807,110,1564780372496797084,,1,,10,0
1564780387804071801,111,1564780387802272081,,1,,10,100
1564780388804662441,112,1564780388802604913,,1,,10,0
1564780416699371259,113,1564780416699093103,,1,,10,100
1564780417698611758,114,1564780417698313951,,1,,10,0
1564780437698736742,115,1564780437698467969,,1,,10,100
1564780438698211430,116,1564780438697932958,,1,,10,0
1564780459090291367,117,1564780459089991092,,1,,10,100
