%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1564772153769106585,1,1564772153767608880,,1,,10,100
1564772154764880633,2,1564772154764589071,,1,,10,0
1564772188160874472,3,1564772188160536050,,1,,10,100
1564772189160113033,4,1564772189159816026,,1,,10,0
1564772204200244383,5,1564772204199954986,,1,,10,100
1564772205198982094,6,1564772205198724985,,1,,10,0
1564772220231946779,7,1564772220231662988,,1,,10,100
1564772221232202896,8,1564772221231914997,,1,,10,0
1564772253016468452,9,1564772253016132116,,1,,10,100
1564772254017148943,10,1564772254016757011,,1,,10,0
1564772269029149590,11,1564772269028805971,,1,,10,100
1564772270029618747,12,1564772270029333114,,1,,10,0
1564772289362563907,13,1564772289362308025,,1,,10,100
1564772290361801646,14,1564772290361403942,,1,,10,0
1564772305367844887,15,1564772305367455005,,1,,10,100
1564772306367543404,16,1564772306367261886,,1,,10,0
1564772342833201380,17,1564772342832948923,,1,,10,100
1564772343833756249,18,1564772343833070039,,1,,10,0
1564772358867955106,19,1564772358867518901,,1,,10,100
1564772359866945270,20,1564772359866676092,,1,,10,0
1564772385999032251,21,1564772385998763084,,1,,10,100
1564772386999486235,22,1564772386999089002,,1,,10,0
1564772424369429052,23,1564772424369143962,,1,,10,100
1564772425369547301,24,1564772425368885993,,1,,10,0
1564772462906937764,25,1564772462906677007,,1,,10,100
1564772463908108706,26,1564772463907807111,,1,,10,0
1564772508902169683,27,1564772508901851892,,1,,10,100
1564772509902517537,28,1564772509902203083,,1,,10,0
1564772539976268045,29,1564772539975996017,,1,,10,100
1564772540978958426,30,1564772540978411912,,1,,10,0
1564772568401207745,31,1564772568400232076,,1,,10,100
1564772569401206998,32,1564772569400913953,,1,,10,0
1564772613111346001,33,1564772613111099958,,1,,10,100
1564772614111412352,34,1564772614111124038,,1,,10,0
1564772664740326803,35,1564772664740092992,,1,,10,100
1564772665740567798,36,1564772665740324974,,1,,10,0
1564772704672437099,37,1564772704672143936,,1,,10,100
1564772705673086944,38,1564772705672790050,,1,,10,0
1564772737442004370,39,1564772737441656112,,1,,10,100
1564772738440512824,40,1564772738440234899,,1,,10,0
1564772780084112654,41,1564772780083595037,,1,,10,100
1564772781089226788,42,1564772781088912010,,1,,10,0
1564772822612513561,43,1564772822612135887,,1,,10,100
1564772823611749448,44,1564772823611465930,,1,,10,0
1564772868077441973,45,1564772868077192068,,1,,10,100
1564772869078113544,46,1564772869077831983,,1,,10,0
1564772912151999537,47,1564772912151437997,,1,,10,100
1564772913151075331,48,1564772913150779008,,1,,10,0
1564772956479457515,49,1564772956479109048,,1,,10,100
1564772957480401969,50,1564772957480127096,,1,,10,0
1564772972480035291,51,1564772972479624986,,1,,10,100
1564772973479132370,52,1564772973478842973,,1,,10,0
1564773026810319250,53,1564773026809895992,,1,,10,100
1564773027810334448,54,1564773027810077905,,1,,10,0
1564773065782718159,55,1564773065782480955,,1,,10,100
1564773066783480614,56,1564773066783164024,,1,,10,0
1564773110215329592,57,1564773110215065002,,1,,10,100
1564773111217517789,58,1564773111217236995,,1,,10,0
1564773155449809623,59,1564773155449518918,,1,,10,100
1564773156449842906,60,1564773156449558019,,1,,10,0
1564773189985143418,61,1564773189984483003,,1,,10,100
1564773190987157948,62,1564773190986491918,,1,,10,0
1564773235356078259,63,1564773235355760097,,1,,10,100
1564773236356063219,64,1564773236355545997,,1,,10,0
1564773291093938072,65,1564773291093681097,,1,,10,100
1564773292093983666,66,1564773292093689918,,1,,10,0
1564773328458541907,67,1564773328458233118,,1,,10,100
1564773329458825089,68,1564773329458586931,,1,,10,0
1564773373521920296,69,1564773373521620988,,1,,10,100
1564773374521791259,70,1564773374521469116,,1,,10,0
1564773411889245201,71,1564773411888546943,,1,,10,100
1564773412887587786,72,1564773412887346982,,1,,10,0
1564773454257082014,73,1564773454256792068,,1,,10,100
1564773455257433905,74,1564773455257143974,,1,,10,0
1564773499758102622,75,1564773499757807970,,1,,10,100
1564773500757744354,76,1564773500757436037,,1,,10,0
1564773544026710682,77,1564773544026418924,,1,,10,100
1564773545026580860,78,1564773545026221036,,1,,10,0
1564773583728339750,79,1564773583728105068,,1,,10,100
1564773584728829638,80,1564773584728537082,,1,,10,0
1564773629330452044,81,1564773629329648017,,1,,10,100
1564773630331669479,82,1564773630331374883,,1,,10,0
1564773672068199420,83,1564773672067909955,,1,,10,100
1564773673068932212,84,1564773673068658113,,1,,10,0
1564773717296227287,85,1564773717295829057,,1,,10,100
1564773718295826365,86,1564773718295587062,,1,,10,0
1564773754764088823,87,1564773754763767957,,1,,10,100
1564773755764490423,88,1564773755764200925,,1,,10,0
1564773795063453272,89,1564773795063169002,,1,,10,100
1564773796064167890,90,1564773796063827991,,1,,10,0
1564773829864280534,91,1564773829863948106,,1,,10,100
1564773830864982352,92,1564773830864655971,,1,,10,0
1564773870999266590,93,1564773870998974084,,1,,10,100
1564773871998226892,94,1564773871997988939,,1,,10,0
1564773929722604492,95,1564773929722245931,,1,,10,100
1564773930726628107,96,1564773930726308107,,1,,10,0
1564773961036291961,97,1564773961036009073,,1,,10,100
1564773962036250056,98,1564773962035970926,,1,,10,0
1564773998939249350,99,1564773998938977003,,1,,10,100
1564773999938543844,100,1564773999938266038,,1,,10,0
1564774042881274085,101,1564774042880964994,,1,,10,100
1564774043881600515,102,1564774043881302118,,1,,10,0
1564774082821147953,103,1564774082820758104,,1,,10,100
1564774083822651737,104,1564774083822316884,,1,,10,0
1564774125704869666,105,1564774125704566955,,1,,10,100
1564774126704161966,106,1564774126703825950,,1,,10,0
1564774170473430801,107,1564774170473144054,,1,,10,100
1564774171473415857,108,1564774171473177909,,1,,10,0
1564774222539858171,109,1564774222539513111,,1,,10,100
1564774223539939993,110,1564774223539649963,,1,,10,0
1564774262884329308,111,1564774262883991003,,1,,10,100
1564774263883349038,112,1564774263883081912,,1,,10,0
1564774286578410049,113,1564774286578048944,,1,,10,100
1564774287578257807,114,1564774287577986001,,1,,10,0
1564774327512655395,115,1564774327512371063,,1,,10,100
1564774328512990252,116,1564774328511631011,,1,,10,0
1564774370151079734,117,1564774370150810003,,1,,10,100
1564774371150766081,118,1564774371150527000,,1,,10,0
1564774398651918629,119,1564774398651618003,,1,,10,100
1564774399651858302,120,1564774399651592016,,1,,10,0
1564774442483985221,121,1564774442482070922,,1,,10,100
1564774443482936998,122,1564774443482698917,,1,,10,0
1564774485016187598,123,1564774485015950918,,1,,10,100
1564774486016924280,124,1564774486016628980,,1,,10,0
