%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1562971945845733026,1,1562971945845350027,,1,,10,100
1562971946845161823,2,1562971946844723939,,1,,10,0
1562971982031664065,3,1562971982031286954,,1,,10,100
1562971983032745755,4,1562971983032486915,,1,,10,0
1562972007155245893,5,1562972007154932022,,1,,10,100
1562972008161103921,6,1562972008160737991,,1,,10,0
1562972023164733799,7,1562972023164340972,,1,,10,100
1562972024162010513,8,1562972024161612033,,1,,10,0
1562972039183798867,9,1562972039183474063,,1,,10,100
1562972040180315331,10,1562972040179131031,,1,,10,0
1562972055212286187,11,1562972055211982011,,1,,10,100
1562972056223092772,12,1562972056222779989,,1,,10,0
1562972071295979815,13,1562972071293869972,,1,,10,100
1562972072301257291,14,1562972072300538063,,1,,10,0
1562972087316364874,15,1562972087316032886,,1,,10,100
1562972088319874969,16,1562972088319488048,,1,,10,0
1562972106031875824,17,1562972106031553030,,1,,10,100
1562972107033113789,18,1562972107032696962,,1,,10,0
1562972122047138395,19,1562972122046808004,,1,,10,100
1562972123048362669,20,1562972123047699928,,1,,10,0
1562972154410559529,21,1562972154409831047,,1,,10,100
1562972155420448059,22,1562972155420125961,,1,,10,0
1562972170420483900,23,1562972170420157909,,1,,10,100
1562972171427300063,24,1562972171426791906,,1,,10,0
1562972192160007981,25,1562972192159713029,,1,,10,100
1562972193178336781,26,1562972193178006887,,1,,10,0
1562972216922113576,27,1562972216921319007,,1,,10,100
1562972217921010743,28,1562972217920664072,,1,,10,0
1562972232941419948,29,1562972232941045999,,1,,10,100
1562972233941016376,30,1562972233939382076,,1,,10,0
1562972249618214414,31,1562972249616864919,,1,,10,100
1562972250619913568,32,1562972250619564056,,1,,10,0
1562972272919195260,33,1562972272918890953,,1,,10,100
1562972273922040656,34,1562972273921720981,,1,,10,0
1562972292617316237,35,1562972292617034912,,1,,10,100
1562972293620654323,36,1562972293619906902,,1,,10,0
1562972312741863668,37,1562972312732343912,,1,,10,100
1562972313730637758,38,1562972313730320930,,1,,10,0
1562972333939253343,39,1562972333938668966,,1,,10,100
1562972334939371212,40,1562972334939030885,,1,,10,0
1562972356884654090,41,1562972356884392023,,1,,10,100
1562972357887540627,42,1562972357887228012,,1,,10,0
1562972377207438575,43,1562972377207076072,,1,,10,100
1562972378202291547,44,1562972378201579093,,1,,10,0
1562972395521087999,45,1562972395519093036,,1,,10,100
1562972396541036191,46,1562972396540548086,,1,,10,0
1562972413583857688,47,1562972413583534002,,1,,10,100
1562972414618405491,48,1562972414617897987,,1,,10,0
1562972435135355173,49,1562972435134181022,,1,,10,100
1562972436134640957,50,1562972436134309053,,1,,10,0
1562972453398105666,51,1562972453397743940,,1,,10,100
1562972454393593590,52,1562972454393166065,,1,,10,0
1562972471459464471,53,1562972471459130048,,1,,10,100
1562972472457708761,54,1562972472457401037,,1,,10,0
1562972492093616428,55,1562972492093317985,,1,,10,100
1562972493093488366,56,1562972493093175888,,1,,10,0
1562972508129793489,57,1562972508122376918,,1,,10,100
1562972509122940510,58,1562972509122566938,,1,,10,0
1562972531930243533,59,1562972531929910898,,1,,10,100
1562972532928557330,60,1562972532927859067,,1,,10,0
1562972551282111329,61,1562972551281791925,,1,,10,100
1562972552280540854,62,1562972552280164003,,1,,10,0
1562972570199105254,63,1562972570198791980,,1,,10,100
1562972571199733801,64,1562972571198770999,,1,,10,0
1562972586231879331,65,1562972586226514101,,1,,10,100
1562972587227052555,66,1562972587226797103,,1,,10,0
1562972606173033315,67,1562972606172580003,,1,,10,100
1562972607173989640,68,1562972607172846078,,1,,10,0
1562972626295047913,69,1562972626294754028,,1,,10,100
1562972627270030046,70,1562972627269675016,,1,,10,0
1562972642394781074,71,1562972642393390893,,1,,10,100
1562972643419061552,72,1562972643418369054,,1,,10,0
1562972669440566420,73,1562972669440254926,,1,,10,100
1562972670462504998,74,1562972670462198019,,1,,10,0
1562972685463333772,75,1562972685463021993,,1,,10,100
1562972686463282822,76,1562972686462940931,,1,,10,0
1562972705563836809,77,1562972705561986923,,1,,10,100
1562972706563630571,78,1562972706563273906,,1,,10,0
1562972721574355327,79,1562972721573987960,,1,,10,100
1562972722574495094,80,1562972722574116945,,1,,10,0
1562972745712779127,81,1562972745711396932,,1,,10,100
1562972746711381623,82,1562972746711066961,,1,,10,0
1562972766065917448,83,1562972766065448999,,1,,10,100
1562972767067615452,84,1562972767067255020,,1,,10,0
1562972782489728970,85,1562972782489404916,,1,,10,100
1562972783489785161,86,1562972783487600088,,1,,10,0
1562972802667610921,87,1562972802666927099,,1,,10,100
1562972803676038260,88,1562972803672108888,,1,,10,0
1562972824628009633,89,1562972824627720117,,1,,10,100
1562972825628806079,90,1562972825628499984,,1,,10,0
1562972843301742469,91,1562972843301400899,,1,,10,100
1562972844300300386,92,1562972844300003051,,1,,10,0
1562972866836803597,93,1562972866836425065,,1,,10,100
1562972867836713575,94,1562972867836088895,,1,,10,0
1562972882854307685,95,1562972882853993892,,1,,10,100
1562972883855736814,96,1562972883855000019,,1,,10,0
1562972903066828237,97,1562972903066534042,,1,,10,100
1562972904068707602,98,1562972904068351984,,1,,10,0
1562972925562438988,99,1562972925562114953,,1,,10,100
1562972926563307900,100,1562972926562520980,,1,,10,0
1562972945677449262,101,1562972945676714897,,1,,10,100
1562972946681494855,102,1562972946681008100,,1,,10,0
1562972965350123748,103,1562972965349801063,,1,,10,100
1562972966354953273,104,1562972966354242086,,1,,10,0
1562972981375325431,105,1562972981374938964,,1,,10,100
1562972982371889499,106,1562972982371587991,,1,,10,0
1562972997787883255,107,1562972997787410020,,1,,10,100
1562972998791599804,108,1562972998790925025,,1,,10,0
1562973014822170815,109,1562973014821849107,,1,,10,100
1562973015821874109,110,1562973015821501016,,1,,10,0
1562973045827769740,111,1562973045827393054,,1,,10,100
1562973046826884197,112,1562973046826523065,,1,,10,0
1562973063637508329,113,1562973063637131929,,1,,10,100
1562973064647056403,114,1562973064646646022,,1,,10,0
1562973079654371117,115,1562973079654014110,,1,,10,100
1562973080655898974,116,1562973080655582904,,1,,10,0
1562973097408572762,117,1562973097408173084,,1,,10,100
1562973098415360943,118,1562973098415029048,,1,,10,0
1562973124941782163,119,1562973124941365003,,1,,10,100
1562973125943953406,120,1562973125943635940,,1,,10,0
1562973147135690034,121,1562973147135344982,,1,,10,100
1562973148141817871,122,1562973148137769937,,1,,10,0
1562973163166355534,123,1562973163166054964,,1,,10,100
1562973164169164905,124,1562973164168800115,,1,,10,0
1562973179488981564,125,1562973179488358974,,1,,10,100
1562973180497466777,126,1562973180495040893,,1,,10,0
1562973195528066342,127,1562973195527643918,,1,,10,100
1562973196538506281,128,1562973196538211107,,1,,10,0
1562973214978421975,129,1562973214978117942,,1,,10,100
1562973215977993330,130,1562973215977160930,,1,,10,0
1562973230989848321,131,1562973230987838983,,1,,10,100
1562973231989132088,132,1562973231988811969,,1,,10,0
1562973251508845055,133,1562973251508196115,,1,,10,100
1562973252509546126,134,1562973252508894920,,1,,10,0
1562973280563268149,135,1562973280562942981,,1,,10,100
1562973281562985044,136,1562973281562644958,,1,,10,0
1562973296574216519,137,1562973296571012973,,1,,10,100
1562973297570799254,138,1562973297570447921,,1,,10,0
1562973320729128016,139,1562973320728709936,,1,,10,100
1562973321727739008,140,1562973321727332115,,1,,10,0
1562973340072256494,141,1562973340071957111,,1,,10,100
1562973341072449821,142,1562973341072161912,,1,,10,0
1562973358627332152,143,1562973358625473976,,1,,10,100
1562973359625467115,144,1562973359625157117,,1,,10,0
1562973382236110721,145,1562973382235805988,,1,,10,100
1562973383258316698,146,1562973383257972955,,1,,10,0
1562973411436090005,147,1562973411435688972,,1,,10,100
1562973412437330391,148,1562973412437017917,,1,,10,0
1562973437745603661,149,1562973437745266914,,1,,10,100
1562973438745347860,150,1562973438745063066,,1,,10,0
1562973453846251987,151,1562973453845799922,,1,,10,100
1562973454846262172,152,1562973454845974922,,1,,10,0
1562973470564336638,153,1562973470563895940,,1,,10,100
1562973471578322753,154,1562973471577600002,,1,,10,0
1562973491117189647,155,1562973491116894960,,1,,10,100
1562973492116181069,156,1562973492115947961,,1,,10,0
1562973507129597803,157,1562973507129266977,,1,,10,100
1562973508132141945,158,1562973508131798982,,1,,10,0
1562973528108719377,159,1562973528108408927,,1,,10,100
1562973529107944824,160,1562973529107691049,,1,,10,0
1562973551137453870,161,1562973551137046098,,1,,10,100
1562973552137152987,162,1562973552136857986,,1,,10,0
1562973576415024744,163,1562973576414772987,,1,,10,100
1562973577421824838,164,1562973577416429996,,1,,10,0
1562973599299986434,165,1562973599299613952,,1,,10,100
1562973600301567636,166,1562973600300829887,,1,,10,0
1562973631127399964,167,1562973631126998901,,1,,10,100
1562973632127903701,168,1562973632127540111,,1,,10,0
1562973653199827836,169,1562973653199512958,,1,,10,100
1562973654203373046,170,1562973654202610969,,1,,10,0
1562973678311252867,171,1562973678310889959,,1,,10,100
1562973679311136128,172,1562973679310756921,,1,,10,0
1562973695613954593,173,1562973695610589027,,1,,10,100
1562973696611280325,174,1562973696610599040,,1,,10,0
1562973716114444734,175,1562973716114118099,,1,,10,100
1562973717109180141,176,1562973717108885049,,1,,10,0
1562973742776017498,177,1562973742775693893,,1,,10,100
1562973743749991868,178,1562973743749627113,,1,,10,0
1562973759321307215,179,1562973759320715904,,1,,10,100
1562973760321003336,180,1562973760320672988,,1,,10,0
1562973775321213994,181,1562973775320883035,,1,,10,100
