%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568329831908656347,1,1568329831908360958,,1,,10,100
1568329832932880755,2,1568329832932529926,,1,,10,0
1568329858964920430,3,1568329858964142084,,1,,10,100
1568329859966840815,4,1568329859966536045,,1,,10,0
1568329881495070566,5,1568329881494709014,,1,,10,100
1568329882494081737,6,1568329882493726968,,1,,10,0
1568329898546672813,7,1568329898543931007,,1,,10,100
1568329899541919750,8,1568329899541407108,,1,,10,0
1568329915008765643,9,1568329915008415937,,1,,10,100
1568329916008637827,10,1568329916008308887,,1,,10,0
1568329931450841769,11,1568329931450525045,,1,,10,100
1568329932456660579,12,1568329932456244945,,1,,10,0
1568329947486015296,13,1568329947485650062,,1,,10,100
1568329948486222862,14,1568329948485857009,,1,,10,0
1568329966654150147,15,1568329966653489112,,1,,10,100
1568329967660422781,16,1568329967658684015,,1,,10,0
1568329982712382533,17,1568329982712013006,,1,,10,100
1568329983713265393,18,1568329983712574005,,1,,10,0
1568329998723203869,19,1568329998722901105,,1,,10,100
1568329999734300998,20,1568329999733601093,,1,,10,0
1568330018727580989,21,1568330018727209091,,1,,10,100
1568330019738495515,22,1568330019732127904,,1,,10,0
1568330034791786240,23,1568330034788383960,,1,,10,100
1568330035791828954,24,1568330035789910078,,1,,10,0
1568330053365698599,25,1568330053365268945,,1,,10,100
1568330054367336948,26,1568330054364460945,,1,,10,0
1568330069367149090,27,1568330069366863012,,1,,10,100
1568330070373565360,28,1568330070372653007,,1,,10,0
1568330088131562938,29,1568330088130856990,,1,,10,100
1568330089163802884,30,1568330089161361932,,1,,10,0
1568330104170805694,31,1568330104170084953,,1,,10,100
1568330105176182993,32,1568330105175877094,,1,,10,0
1568330122388534377,33,1568330122386893987,,1,,10,100
1568330123391343443,34,1568330123390966892,,1,,10,0
1568330422685426240,35,1568330422684623003,,1,,10,100
1568330423689390761,36,1568330423683892965,,1,,10,0
1568330446474371209,37,1568330446473107099,,1,,10,100
1568330447478486161,38,1568330447478149890,,1,,10,0
1568330464028023240,39,1568330464027643918,,1,,10,100
1568330465023959738,40,1568330465023499011,,1,,10,0
1568330480058409950,41,1568330480057262897,,1,,10,100
1568330481055485922,42,1568330481055139064,,1,,10,0
1568330497222974427,43,1568330497222598075,,1,,10,100
1568330498224058795,44,1568330498223694086,,1,,10,0
1568330513237390416,45,1568330513226933002,,1,,10,100
1568330514227550423,46,1568330514227232933,,1,,10,0
1568330538642518256,47,1568330538641968011,,1,,10,100
1568330539649541066,48,1568330539640822887,,1,,10,0
1568330554668218014,49,1568330554667545080,,1,,10,100
1568330555665937031,50,1568330555665416002,,1,,10,0
1568330571046765077,51,1568330571046422004,,1,,10,100
1568330572041451997,52,1568330572041090965,,1,,10,0
1568330587064165001,53,1568330587063554048,,1,,10,100
1568330588065766603,54,1568330588065406084,,1,,10,0
1568330612356572854,55,1568330612356281995,,1,,10,100
1568330613359339651,56,1568330613355859041,,1,,10,0
1568330628380689822,57,1568330628380304098,,1,,10,100
1568330629383622156,58,1568330629381443023,,1,,10,0
1568330647136799574,59,1568330647136478900,,1,,10,100
1568330648137009008,60,1568330648136548995,,1,,10,0
1568330663169181434,61,1568330663168873071,,1,,10,100
1568330664201732852,62,1568330664199923038,,1,,10,0
1568330680760329550,63,1568330680759980916,,1,,10,100
1568330681758987643,64,1568330681758677959,,1,,10,0
1568330696762417711,65,1568330696761302947,,1,,10,100
1568330697764513928,66,1568330697764122009,,1,,10,0
1568330715336336041,67,1568330715335658073,,1,,10,100
1568330716340300913,68,1568330716339608907,,1,,10,0
1568331037692463019,69,1568331037692127943,,1,,10,100
1568331038697740088,70,1568331038697293043,,1,,10,0
1568331054873376947,71,1568331054873054981,,1,,10,100
1568331055874473015,72,1568331055874124050,,1,,10,0
1568331070886308561,73,1568331070885633945,,1,,10,100
1568331071885603673,74,1568331071884987115,,1,,10,0
1568331094004880442,75,1568331094004565000,,1,,10,100
1568331095009441003,76,1568331095004929065,,1,,10,0
1568331110835875783,77,1568331110835508108,,1,,10,100
1568331111836383584,78,1568331111835917949,,1,,10,0
1568331126843756104,79,1568331126843318939,,1,,10,100
1568331127844059950,80,1568331127843347072,,1,,10,0
1568331150580903094,81,1568331150580578088,,1,,10,100
1568331151576591704,82,1568331151576220035,,1,,10,0
1568331166621507920,83,1568331166620991945,,1,,10,100
1568331167621868251,84,1568331167620206117,,1,,10,0
1568331182640915655,85,1568331182640571117,,1,,10,100
1568331183642667036,86,1568331183642344951,,1,,10,0
1568331201108220078,87,1568331201107851028,,1,,10,100
