%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568159900933790476,1,1568159900933417081,,1,,10,100
1568159901938504368,2,1568159901937856912,,1,,10,0
1568159916947879954,3,1568159916947293043,,1,,10,100
1568159917962615131,4,1568159917962289094,,1,,10,0
1568159932974063924,5,1568159932973731994,,1,,10,100
1568159933972180271,6,1568159933971630096,,1,,10,0
1568159949063436388,7,1568159949062760114,,1,,10,100
1568159950065538894,8,1568159950062378883,,1,,10,0
1568159965074070816,9,1568159965073565006,,1,,10,100
1568159966068763854,10,1568159966068500995,,1,,10,0
1568159990767461200,11,1568159990766644001,,1,,10,100
1568159991759995460,12,1568159991759673118,,1,,10,0
1568160007365424057,13,1568160007365061998,,1,,10,100
1568160008363392659,14,1568160008363092899,,1,,10,0
1568160023381538058,15,1568160023381181955,,1,,10,100
1568160024381441886,16,1568160024381072044,,1,,10,0
1568160039409685460,17,1568160039409272909,,1,,10,100
1568160040405817888,18,1568160040405440092,,1,,10,0
1568160055417744728,19,1568160055417371988,,1,,10,100
1568160056417767428,20,1568160056417474985,,1,,10,0
1568160071420686139,21,1568160071420388936,,1,,10,100
1568160072421354030,22,1568160072420938014,,1,,10,0
1568160087453557529,23,1568160087451469898,,1,,10,100
1568160088452225093,24,1568160088451913118,,1,,10,0
1568160105273501937,25,1568160105272650003,,1,,10,100
1568160106275580957,26,1568160106275235891,,1,,10,0
1568160121287235668,27,1568160121286879062,,1,,10,100
1568160122288395716,28,1568160122288080930,,1,,10,0
1568160140886836997,29,1568160140884838104,,1,,10,100
1568160141883769856,30,1568160141883518934,,1,,10,0
1568160156923831240,31,1568160156923470973,,1,,10,100
1568160157918231450,32,1568160157917939901,,1,,10,0
1568160172942872357,33,1568160172942548036,,1,,10,100
1568160173943010452,34,1568160173942549943,,1,,10,0
1568160528059745701,35,1568160528059498071,,1,,10,100
1568160529061512905,36,1568160529061186075,,1,,10,0
1568160544063226114,37,1568160544062568902,,1,,10,100
1568160545066518820,38,1568160545066154956,,1,,10,0
1568160564131138869,39,1568160564130836963,,1,,10,100
1568160565131090028,40,1568160565130810022,,1,,10,0
1568160580166252557,41,1568160580164587020,,1,,10,100
1568160581164949059,42,1568160581164628982,,1,,10,0
