%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1563553636270250811,1,1563553636269907951,,1,,10,100
1563553637276413037,2,1563553637276124000,,1,,10,0
1563553693535525885,3,1563553693535120010,,1,,10,100
1563553694535502828,4,1563553694534775018,,1,,10,0
1563553709824693575,5,1563553709824309110,,1,,10,100
1563553710828467119,6,1563553710824738979,,1,,10,0
1563553725846588210,7,1563553725846324920,,1,,10,100
1563553726845681964,8,1563553726845340967,,1,,10,0
1563553746066020400,9,1563553746065629959,,1,,10,100
1563553747066105482,10,1563553747065785884,,1,,10,0
1563553768633185709,11,1563553768632930040,,1,,10,100
1563553769661106693,12,1563553769659851074,,1,,10,0
1563553784659191535,13,1563553784658298969,,1,,10,100
1563553785665095329,14,1563553785663829088,,1,,10,0
1563553805689305985,15,1563553805689001083,,1,,10,100
1563553806690912143,16,1563553806689464092,,1,,10,0
1563553829301460586,17,1563553829301090002,,1,,10,100
1563553830308535188,18,1563553830302889108,,1,,10,0
1563553847835602468,19,1563553847835304975,,1,,10,100
1563553848856552252,20,1563553848856218099,,1,,10,0
1563553865600698080,21,1563553865599700927,,1,,10,100
1563553866620700780,22,1563553866620382070,,1,,10,0
1563553885736375727,23,1563553885735979080,,1,,10,100
1563553886736154882,24,1563553886735780000,,1,,10,0
1563553909547850505,25,1563553909547584056,,1,,10,100
1563553910549801618,26,1563553910549299955,,1,,10,0
1563553930168902179,27,1563553930168541908,,1,,10,100
1563553931170157885,28,1563553931169753074,,1,,10,0
1563553947616235060,29,1563553947615829944,,1,,10,100
1563553948618142212,30,1563553948615681886,,1,,10,0
1563553964433603541,31,1563553964431453943,,1,,10,100
1563553965434169585,32,1563553965433756113,,1,,10,0
1563553980701811881,33,1563553980697346925,,1,,10,100
1563553981680344363,34,1563553981680003881,,1,,10,0
1563553996718196868,35,1563553996717736959,,1,,10,100
1563553997718971785,36,1563553997718660116,,1,,10,0
1563554023989759624,37,1563554023989379882,,1,,10,100
1563554025017725987,38,1563554024989506006,,1,,10,0
1563554046994027845,39,1563554046993707895,,1,,10,100
1563554047993602630,40,1563554047993334054,,1,,10,0
1563554063934176339,41,1563554063930294990,,1,,10,100
1563554064935628528,42,1563554064931643009,,1,,10,0
1563554090646266552,43,1563554090645956993,,1,,10,100
1563554091644730292,44,1563554091644406080,,1,,10,0
1563554107006031640,45,1563554107005673885,,1,,10,100
1563554108006651208,46,1563554108006289958,,1,,10,0
1563554130106370735,47,1563554130106059074,,1,,10,100
1563554131109565750,48,1563554131108971118,,1,,10,0
1563554154934886452,49,1563554154934525966,,1,,10,100
1563554155914853058,50,1563554155910451889,,1,,10,0
