%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1558550317751625723,1,1558550317749046087,,1,,10,100
1558550318776539562,2,1558550318776154994,,1,,10,0
1558550355776655029,3,1558550355776345014,,1,,10,100
1558550356777283529,4,1558550356776911973,,1,,10,0
1558550375638817790,5,1558550375636996030,,1,,10,100
1558550376637204608,6,1558550376636881113,,1,,10,0
1558550392260193930,7,1558550392257473945,,1,,10,100
1558550393248727595,8,1558550393248073101,,1,,10,0
1558550433661383634,9,1558550433660619020,,1,,10,100
1558550434634750960,10,1558550434633410930,,1,,10,0
1558550456597447040,11,1558550456597053050,,1,,10,100
1558550457596093514,12,1558550457595792055,,1,,10,0
1558550474811928748,13,1558550474811240911,,1,,10,100
1558550475810409542,14,1558550475809820890,,1,,10,0
1558550491052032059,15,1558550491051692008,,1,,10,100
1558550492062223940,16,1558550492061819076,,1,,10,0
1558550507100850962,17,1558550507100585937,,1,,10,100
1558550508074383473,18,1558550508073837041,,1,,10,0
1558550523122811229,19,1558550523122483015,,1,,10,100
1558550524115000236,20,1558550524114681959,,1,,10,0
1558550549085865065,21,1558550549085526943,,1,,10,100
1558550550093771997,22,1558550550093422889,,1,,10,0
1558550565110326311,23,1558550565109956026,,1,,10,100
1558550566134260263,24,1558550566133857965,,1,,10,0
1558550588395173286,25,1558550588392697095,,1,,10,100
1558550589394655174,26,1558550589394290924,,1,,10,0
1558550604394689581,27,1558550604394332885,,1,,10,100
1558550605395133415,28,1558550605394815921,,1,,10,0
1558550620702509638,29,1558550620702111959,,1,,10,100
1558550621709831323,30,1558550621705193996,,1,,10,0
1558550636745521729,31,1558550636745129108,,1,,10,100
1558550637747405609,32,1558550637747070074,,1,,10,0
1558550652749039170,33,1558550652748728990,,1,,10,100
1558550653749076841,34,1558550653748770952,,1,,10,0
1558550668752043975,35,1558550668751723051,,1,,10,100
1558550669757151052,36,1558550669756397962,,1,,10,0
1558550684876693141,37,1558550684867588996,,1,,10,100
1558550685873877927,38,1558550685868401050,,1,,10,0
1558550700909130200,39,1558550700908787012,,1,,10,100
1558550701901829201,40,1558550701897170066,,1,,10,0
1558550718545997023,41,1558550718545660972,,1,,10,100
1558550719574153720,42,1558550719549858093,,1,,10,0
1558550734555218646,43,1558550734554891109,,1,,10,100
1558550735578722263,44,1558550735578038930,,1,,10,0
1558550750581808326,45,1558550750574440002,,1,,10,100
1558550751579801583,46,1558550751579509019,,1,,10,0
1558550766619305048,47,1558550766617786884,,1,,10,100
1558550767593824661,48,1558550767593404054,,1,,10,0
1558550782638614297,49,1558550782638319969,,1,,10,100
1558550783638116070,50,1558550783637769937,,1,,10,0
1558550798638250861,51,1558550798637866020,,1,,10,100
1558550799638854896,52,1558550799638158082,,1,,10,0
1558550814646211431,53,1558550814645478010,,1,,10,100
1558550815649723803,54,1558550815647663116,,1,,10,0
1558550845213653254,55,1558550845213331937,,1,,10,100
1558550846214761589,56,1558550846214466094,,1,,10,0
1558550861217171325,57,1558550861216916084,,1,,10,100
1558550862221883975,58,1558550862219548940,,1,,10,0
1558550924217835644,59,1558550924216299057,,1,,10,100
1558550925191286648,60,1558550925190913915,,1,,10,0
1558550940248844583,61,1558550940248158931,,1,,10,100
1558550941253865597,62,1558550941248045921,,1,,10,0
1558550956414435006,63,1558550956414113998,,1,,10,100
1558550957409133055,64,1558550957408821105,,1,,10,0
1558550972733226788,65,1558550972732930898,,1,,10,100
1558550973738785433,66,1558550973735409021,,1,,10,0
1558550988983892212,67,1558550988983386993,,1,,10,100
1558550989995178368,68,1558550989989967107,,1,,10,0
1558551004989474500,69,1558551004988727092,,1,,10,100
1558551005990473478,70,1558551005990171909,,1,,10,0
1558551021019136489,71,1558551021018784999,,1,,10,100
1558551022024538961,72,1558551022024162054,,1,,10,0
1558551037049762835,73,1558551037049417972,,1,,10,100
1558551038047398011,74,1558551038047102928,,1,,10,0
1558551056348762190,75,1558551056348494052,,1,,10,100
1558551057347811613,76,1558551057347536087,,1,,10,0
1558551072455301217,77,1558551072454971075,,1,,10,100
1558551073457849498,78,1558551073457485914,,1,,10,0
1558551094330398837,79,1558551094330068111,,1,,10,100
1558551095330552394,80,1558551095330235004,,1,,10,0
1558551145453456255,81,1558551145453125000,,1,,10,100
1558551146466231200,82,1558551146465935945,,1,,10,0
1558551191937044179,83,1558551191936717033,,1,,10,100
1558551192935024730,84,1558551192934408903,,1,,10,0
1558551207949595229,85,1558551207949223041,,1,,10,100
1558551208949252373,86,1558551208947583913,,1,,10,0
1558551223969812832,87,1558551223960983991,,1,,10,100
1558551224960894346,88,1558551224960581064,,1,,10,0
1558551242192952267,89,1558551242192653894,,1,,3,100
1558551243200987343,90,1558551243198836088,,1,,3,0
1558551262012340569,91,1558551262012070894,,1,,3,100
1558551263012764641,92,1558551263012408018,,1,,3,0
1558551286875350813,93,1558551286875046014,,1,,3,100
1558551287903823182,94,1558551287903028964,,1,,3,0
1558551323029941740,95,1558551323029541015,,1,,3,100
1558551324054791474,96,1558551324054074048,,1,,3,0
1558551342997904361,97,1558551342997536897,,1,,10,100
1558551343997301327,98,1558551343996997117,,1,,10,0
1558551437537401601,99,1558551437535908937,,1,,10,100
1558551438531660184,100,1558551438531280040,,1,,10,0
1558551463170749310,101,1558551463162256002,,1,,3,100
1558551464164388311,102,1558551464164028882,,1,,3,0
1558551511135035896,103,1558551511134671926,,1,,10,100
1558551512127392968,104,1558551512127068996,,1,,10,0
1558551531144390156,105,1558551531144042015,,1,,3,100
1558551532144002443,106,1558551532143259048,,1,,3,0
1558551549934364577,107,1558551549934091091,,1,,3,100
1558551550941006983,108,1558551550940340042,,1,,3,0
1558551570714295774,109,1558551570713895082,,1,,10,100
1558551571737360520,110,1558551571736848115,,1,,10,0
1558551643420506886,111,1558551643419805049,,1,,3,100
1558551644423728835,112,1558551644423019886,,1,,3,0
1558551663215146735,113,1558551663214883089,,1,,10,100
1558551664221175920,114,1558551664220700979,,1,,10,0
1558551709036813826,115,1558551709036561012,,1,,3,100
1558551710037539530,116,1558551710037174940,,1,,3,0
1558551730818987815,117,1558551730818733930,,1,,3,100
1558551731821213049,118,1558551731820897102,,1,,3,0
1558551779447927687,119,1558551779447582960,,1,,10,100
1558551780451893374,120,1558551780451515913,,1,,10,0
1558551795463297902,121,1558551795462753057,,1,,10,100
1558551796463131960,122,1558551796462414026,,1,,10,0
1558551815206429917,123,1558551815205979108,,1,,3,100
1558551816218798352,124,1558551816218477010,,1,,3,0
1558551884769786831,125,1558551884769454956,,1,,3,100
1558551885772115513,126,1558551885771444082,,1,,3,0
1558551900901749115,127,1558551900895670890,,1,,10,100
1558551901895916873,128,1558551901895622014,,1,,10,0
1558551924338457373,129,1558551924338051080,,1,,10,100
1558551925345843791,130,1558551925341304063,,1,,10,0
1558551940578917483,131,1558551940578635931,,1,,3,100
1558551941580275540,132,1558551941579624891,,1,,3,0
1558552024559806462,133,1558552024559484004,,1,,3,100
1558552025563962203,134,1558552025560575008,,1,,3,0
1558552040409150853,135,1558552040408854007,,1,,10,100
1558552041409890980,136,1558552041408766031,,1,,10,0
1558552097675850639,137,1558552097675546884,,1,,10,100
1558552098680872232,138,1558552098680521965,,1,,10,0
1558552113066844648,139,1558552113066474914,,1,,3,100
1558552114067377785,140,1558552114067094087,,1,,3,0
1558552129085556489,141,1558552129085249900,,1,,3,100
1558552130093865227,142,1558552130085294961,,1,,3,0
1558552150083995648,143,1558552150083508968,,1,,10,100
1558552151098943140,144,1558552151098228931,,1,,10,0
1558552167373845884,145,1558552167367398023,,1,,3,100
1558552168385187890,146,1558552168384814977,,1,,3,0
1558552228578881960,147,1558552228578478097,,1,,10,100
1558552229578404515,148,1558552229578068971,,1,,10,0
1558552242845008002,149,1558552242844722986,,1,,3,100
1558552243845740922,150,1558552243845359086,,1,,3,0
1558552323952387976,151,1558552323949136972,,1,,10,100
1558552324951842791,152,1558552324951494932,,1,,10,0
1558552344729035005,153,1558552344727745056,,1,,3,100
1558552345728316620,154,1558552345727958917,,1,,3,0
1558552388107736375,155,1558552388107399940,,1,,3,100
1558552389109033233,156,1558552389108766078,,1,,3,0
1558552407817774246,157,1558552407814074993,,1,,10,100
1558552408814447981,158,1558552408814089059,,1,,10,0
1558552463273225993,159,1558552463272782087,,1,,3,100
1558552464274377158,160,1558552464273865938,,1,,3,0
1558552477852825589,161,1558552477849258899,,1,,10,100
1558552478852096467,162,1558552478851701021,,1,,10,0
1558552514094235119,163,1558552514093902111,,1,,10,100
1558552515102578671,164,1558552515102041006,,1,,10,0
1558552532432611640,165,1558552532432318925,,1,,3,100
1558552533431797950,166,1558552533431512117,,1,,3,0
1558552582883789415,167,1558552582883476972,,1,,10,100
1558552583900393358,168,1558552583899995088,,1,,10,0
1558552603100569055,169,1558552603099865913,,1,,3,100
1558552604083314052,170,1558552604082670927,,1,,3,0
1558552650789853787,171,1558552650783147096,,1,,10,100
1558552651788199640,172,1558552651787895917,,1,,10,0
1558552663897866779,173,1558552663894774913,,1,,3,100
1558552664875597364,174,1558552664875289916,,1,,3,0
1558552679911413654,175,1558552679911128044,,1,,3,100
1558552680908979682,176,1558552680908659934,,1,,3,0
1558552692621824664,177,1558552692621536016,,1,,10,100
1558552693623768434,178,1558552693623511075,,1,,10,0
