%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1564790780810570997,1,1564790780810235023,,1,,10,100
1564790781810674988,2,1564790781810334920,,1,,10,0
1564790802779865889,3,1564790802779584884,,1,,10,100
1564790803779975425,4,1564790803779681921,,1,,10,0
1564790818874721608,5,1564790818874428033,,1,,10,100
1564790819874947042,6,1564790819874577045,,1,,10,0
1564790838880889753,7,1564790838880589962,,1,,10,100
1564790839881028672,8,1564790839880343914,,1,,10,0
1564790854881878196,9,1564790854880630970,,1,,10,100
1564790855881838427,10,1564790855881505966,,1,,10,0
1564790870909599127,11,1564790870909339904,,1,,10,100
1564790871909681750,12,1564790871909369945,,1,,10,0
1564790886977957200,13,1564790886977652072,,1,,10,100
1564790887974832612,14,1564790887974560976,,1,,10,0
1564790902979854617,15,1564790902979548931,,1,,10,100
1564790903980567985,16,1564790903980243921,,1,,10,0
1564790919945651100,17,1564790919945277929,,1,,10,100
1564790920945793697,18,1564790920945514917,,1,,10,0
1564790936915294000,19,1564790936915002107,,1,,10,100
1564790937914661724,20,1564790937914387941,,1,,10,0
1564790953915267810,21,1564790953914921045,,1,,10,100
1564790954914632290,22,1564790954914321899,,1,,10,0
1564790969923745115,23,1564790969923497915,,1,,10,100
1564790970924371878,24,1564790970924052000,,1,,10,0
1564790985957698320,25,1564790985957323074,,1,,10,100
1564790986956570960,26,1564790986956208944,,1,,10,0
1564791004152503390,27,1564791004152237892,,1,,10,100
1564791005152096327,28,1564791005151757001,,1,,10,0
1564791022848102541,29,1564791022847379922,,1,,10,100
1564791023848618199,30,1564791023847521066,,1,,10,0
1564791042613792413,31,1564791042613539934,,1,,10,100
1564791043614776697,32,1564791043614550113,,1,,10,0
1564791065085824162,33,1564791065085483074,,1,,10,100
1564791066085646664,34,1564791066085340976,,1,,10,0
1564791087216245602,35,1564791087215902090,,1,,10,100
1564791088220073997,36,1564791088219422101,,1,,10,0
1564791115531204354,37,1564791115530807971,,1,,10,100
1564791116528415232,38,1564791116528129100,,1,,10,0
1564791134285622803,39,1564791134285263061,,1,,10,100
1564791135285604005,40,1564791135285248041,,1,,10,0
1564791166022901840,41,1564791166022614002,,1,,10,100
1564791167024386113,42,1564791167024085998,,1,,10,0
1564791190121785540,43,1564791190121486902,,1,,10,100
1564791191121448454,44,1564791191121202945,,1,,10,0
1564791206996766312,45,1564791206996134042,,1,,10,100
1564791207995810046,46,1564791207995498895,,1,,10,0
1564791225389549161,47,1564791225389235973,,1,,10,100
1564791226388977754,48,1564791226388714075,,1,,10,0
1564791241421280203,49,1564791241420980930,,1,,10,100
1564791242420671415,50,1564791242420424938,,1,,10,0
1564791265723812119,51,1564791265723495006,,1,,10,100
1564791266725124800,52,1564791266724809885,,1,,10,0
1564791299921165006,53,1564791299920900106,,1,,10,100
1564791300924843384,54,1564791300924546957,,1,,10,0
1564791331355159721,55,1564791331354865074,,1,,10,100
1564791332355526320,56,1564791332355216026,,1,,10,0
1564791349057568830,57,1564791349057249069,,1,,10,100
1564791350059363098,58,1564791350059055089,,1,,10,0
1564791395187744055,59,1564791395187489986,,1,,10,100
1564791396188799156,60,1564791396188349008,,1,,10,0
1564791425524832547,61,1564791425524528026,,1,,10,100
1564791426524766363,62,1564791426524473905,,1,,10,0
1564791448567133084,63,1564791448566838026,,1,,10,100
1564791449572514036,64,1564791449572026014,,1,,10,0
1564791470260214415,65,1564791470259947061,,1,,10,100
1564791471261205872,66,1564791471260849952,,1,,10,0
1564791493344109380,67,1564791493341571092,,1,,10,100
1564791494342566003,68,1564791494341686964,,1,,10,0
1564791509356597057,69,1564791509356343984,,1,,10,100
1564791510356851363,70,1564791510356569051,,1,,10,0
1564791534827899789,71,1564791534827641010,,1,,10,100
1564791535830615608,72,1564791535830204963,,1,,10,0
1564791561093149145,73,1564791561092843055,,1,,10,100
1564791562098696380,74,1564791562098400115,,1,,10,0
