%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1555619800229101109,1,1555619800228712081,,1,,10,100
1555619801228136810,2,1555619801226371049,,1,,10,0
1555619839342635146,3,1555619839342341899,,1,,10,100
1555619840340192272,4,1555619840339896917,,1,,10,0
1555619863200809291,5,1555619863200542926,,1,,10,100
1555619864223159733,6,1555619864222824096,,1,,10,0
1555619882866856473,7,1555619882866539001,,1,,10,100
1555619883866527377,8,1555619883866211891,,1,,10,0
1555619904869632168,9,1555619904869273900,,1,,10,100
1555619905869544823,10,1555619905869174957,,1,,10,0
1555619920893736527,11,1555619920885016918,,1,,10,100
1555619921885548828,12,1555619921885178089,,1,,10,0
1555619937381910518,13,1555619937381542921,,1,,10,100
1555619938385422901,14,1555619938382183074,,1,,10,0
1555619953386667969,15,1555619953386322021,,1,,10,100
1555619954387555418,16,1555619954387243986,,1,,10,0
1555619969417346646,17,1555619969417057991,,1,,10,100
1555619970417866075,18,1555619970417459964,,1,,10,0
1555619987443338612,19,1555619987442905902,,1,,10,100
1555619988442035053,20,1555619988441735982,,1,,10,0
1555620009942226527,21,1555620009941946983,,1,,10,100
1555620010943489628,22,1555620010943154096,,1,,10,0
1555620025942539718,23,1555620025942265033,,1,,10,100
1555620026944816890,24,1555620026944443941,,1,,10,0
1555620041944759348,25,1555620041944462060,,1,,10,100
1555620042947423752,26,1555620042946790933,,1,,10,0
1555620060273190193,27,1555620060272871017,,1,,10,100
1555620061274571494,28,1555620061274240970,,1,,10,0
1555620076345536345,29,1555620076344974994,,1,,10,100
1555620077353464812,30,1555620077347250938,,1,,10,0
1555620092420441387,31,1555620092420130014,,1,,10,100
1555620093415008818,32,1555620093414768934,,1,,10,0
1555620116482726325,33,1555620116482440948,,1,,10,100
1555620117505396304,34,1555620117505024909,,1,,10,0
1555620132536477426,35,1555620132536159992,,1,,10,100
1555620133518471591,36,1555620133517810106,,1,,10,0
1555620155274775727,37,1555620155273715019,,1,,10,100
1555620156270900264,38,1555620156270553112,,1,,10,0
1555620171282548867,39,1555620171282305955,,1,,10,100
1555620172283598997,40,1555620172283287048,,1,,10,0
1555620189204591255,41,1555620189204296112,,1,,10,100
1555620190213753312,42,1555620190204349994,,1,,10,0
1555620214666246213,43,1555620214662425994,,1,,10,100
1555620215664082261,44,1555620215662843942,,1,,10,0
1555620241551194003,45,1555620241550853013,,1,,10,100
1555620242547574548,46,1555620242547281980,,1,,10,0
1555620260752463076,47,1555620260752218008,,1,,10,100
1555620261754022150,48,1555620261753187894,,1,,10,0
1555620282006362938,49,1555620282004319906,,1,,10,100
1555620283004318112,50,1555620283004012107,,1,,10,0
1555620314657030551,51,1555620314656723976,,1,,10,100
1555620315656232290,52,1555620315655988931,,1,,10,0
1555620336647573387,53,1555620336645744085,,1,,10,100
1555620337667633802,54,1555620337666928052,,1,,10,0
1555620352649591398,55,1555620352649354934,,1,,10,100
1555620353663778030,56,1555620353663425922,,1,,10,0
1555620377876460741,57,1555620377876152038,,1,,10,100
1555620378868109143,58,1555620378867739915,,1,,10,0
1555620393895722538,59,1555620393895437955,,1,,10,100
1555620394896006264,60,1555620394895560979,,1,,10,0
1555620409915831174,61,1555620409915472984,,1,,10,100
1555620410938973442,62,1555620410938262939,,1,,10,0
1555620425917986124,63,1555620425917678117,,1,,10,100
1555620426939528644,64,1555620426939238071,,1,,10,0
1555620442332374129,65,1555620442332067966,,1,,10,100
1555620443329718547,66,1555620443329085111,,1,,10,0
1555620468742016652,67,1555620468740942955,,1,,10,100
1555620469737878517,68,1555620469737570047,,1,,10,0
1555620484753496990,69,1555620484753200054,,1,,10,100
1555620485754044283,70,1555620485753757953,,1,,10,0
1555620508448091325,71,1555620508447715997,,1,,10,100
1555620509447588077,72,1555620509447240114,,1,,10,0
1555620533674670274,73,1555620533674376010,,1,,10,100
1555620534677830037,74,1555620534677298069,,1,,10,0
1555620557101203315,75,1555620557100550889,,1,,10,100
1555620558101769553,76,1555620558101114988,,1,,10,0
1555620576260068996,77,1555620576259815931,,1,,10,100
1555620577260568097,78,1555620577260293960,,1,,10,0
1555620592275631876,79,1555620592271956920,,1,,10,100
1555620593271661519,80,1555620593271349906,,1,,10,0
1555620622088664402,81,1555620622088361978,,1,,10,100
1555620623100603890,82,1555620623099956035,,1,,10,0
1555620650324854055,83,1555620650324511051,,1,,10,100
1555620651325967651,84,1555620651325269937,,1,,10,0
1555620666701007433,85,1555620666700728893,,1,,10,100
1555620667701349238,86,1555620667701021909,,1,,10,0
1555620682729785781,87,1555620682723095893,,1,,10,100
1555620683739291349,88,1555620683738816022,,1,,10,0
1555620710373820517,89,1555620710370723009,,1,,10,100
1555620711372436917,90,1555620711370465040,,1,,10,0
1555620727229405920,91,1555620727229049921,,1,,10,100
1555620728228072644,92,1555620728227767944,,1,,10,0
1555620748465781983,93,1555620748459135055,,1,,10,100
1555620749460180849,94,1555620749459897994,,1,,10,0
1555620769662785418,95,1555620769662102937,,1,,10,100
1555620770633977564,96,1555620770633429050,,1,,10,0
1555620795145945304,97,1555620795145505905,,1,,10,100
1555620796147130320,98,1555620796146133899,,1,,10,0
1555620811161883236,99,1555620811161540985,,1,,10,100
1555620812161649477,100,1555620812161248922,,1,,10,0
1555620848104745977,101,1555620848102746963,,1,,10,100
1555620849102819172,102,1555620849102490901,,1,,10,0
1555620878897550031,103,1555620878897278070,,1,,10,100
1555620879900021081,104,1555620879898480892,,1,,10,0
1555620894953272263,105,1555620894952645063,,1,,10,100
1555620895952888948,106,1555620895952601909,,1,,10,0
1555620910960097813,107,1555620910959376096,,1,,10,100
1555620911961258689,108,1555620911960942983,,1,,10,0
1555620935228995115,109,1555620935228379011,,1,,10,100
1555620936228829256,110,1555620936228528976,,1,,10,0
1555620955974756570,111,1555620955974350929,,1,,10,100
1555620956984171309,112,1555620956983778953,,1,,10,0
1555620973551621685,113,1555620973550735950,,1,,10,100
1555620974548687803,114,1555620974547939062,,1,,10,0
1555620990347259390,115,1555620990346925020,,1,,10,100
1555620991347794626,116,1555620991347486019,,1,,10,0
1555621021336977691,117,1555621021336393117,,1,,10,100
1555621022316927611,118,1555621022316162109,,1,,10,0
1555621037358182788,119,1555621037357814073,,1,,10,100
1555621038361148658,120,1555621038360225915,,1,,10,0
1555621063453579131,121,1555621063453234910,,1,,10,100
1555621064455778836,122,1555621064453720092,,1,,10,0
1555621089234727581,123,1555621089234370946,,1,,10,100
1555621090234548397,124,1555621090234179973,,1,,10,0
1555621105264978083,125,1555621105264622926,,1,,10,100
1555621106269243182,126,1555621106268932104,,1,,10,0
1555621129032172539,127,1555621129031786918,,1,,10,100
1555621130030098947,128,1555621130029759883,,1,,10,0
1555621156301627723,129,1555621156301347970,,1,,10,100
1555621157301214247,130,1555621157300884008,,1,,10,0
1555621172890817732,131,1555621172890160083,,1,,10,100
1555621173892874336,132,1555621173892513990,,1,,10,0
1555621200229839500,133,1555621200225929021,,1,,10,100
1555621201227081886,134,1555621201226670026,,1,,10,0
1555621218403418095,135,1555621218403135061,,1,,10,100
1555621219418959293,136,1555621219418562889,,1,,10,0
1555621246102315688,137,1555621246102005004,,1,,3,100
1555621247106421825,138,1555621247105813980,,1,,3,0
1555621266942786066,139,1555621266942431926,,1,,10,100
1555621267956154128,140,1555621267953260898,,1,,10,0
1555621288667297795,141,1555621288667049884,,1,,10,100
1555621289669198124,142,1555621289668670892,,1,,10,0
1555621316706257155,143,1555621316705914020,,1,,10,100
1555621317704529254,144,1555621317704201936,,1,,10,0
1555621332728122740,145,1555621332727787017,,1,,10,100
1555621333727461663,146,1555621333727091073,,1,,10,0
1555621362471694756,147,1555621362471322059,,1,,10,100
1555621363473804922,148,1555621363467679023,,1,,10,0
1555621385570016406,149,1555621385569672107,,1,,10,100
1555621386568928552,150,1555621386568624973,,1,,10,0
1555621401580159467,151,1555621401579875946,,1,,10,100
1555621402579103744,152,1555621402578844070,,1,,10,0
1555621417581699952,153,1555621417581012010,,1,,10,100
1555621418581123014,154,1555621418580810070,,1,,10,0
1555621444574750940,155,1555621444574415922,,1,,10,100
1555621445575020787,156,1555621445574644088,,1,,10,0
1555621487611716958,157,1555621487611079931,,1,,10,100
1555621488611499843,158,1555621488611207962,,1,,10,0
1555621508474106629,159,1555621508473767042,,1,,10,100
1555621509500565264,160,1555621509498792886,,1,,10,0
1555621527615392907,161,1555621527615107059,,1,,10,100
1555621528615905851,162,1555621528615643978,,1,,10,0
1555621550372159627,163,1555621550371917963,,1,,10,100
1555621551373172635,164,1555621551372836112,,1,,10,0
1555621570934007855,165,1555621570906429052,,1,,10,100
1555621571907269050,166,1555621571906975030,,1,,10,0
1555621596413773252,167,1555621596410923957,,1,,10,100
1555621597417833793,168,1555621597411670923,,1,,10,0
1555621641209235648,169,1555621641208923101,,1,,3,100
1555621642207879387,170,1555621642207205057,,1,,3,0
1555621662251200685,171,1555621662250847101,,1,,10,100
1555621663262636069,172,1555621663262156009,,1,,10,0
1555621681059727020,173,1555621681058470010,,1,,10,100
1555621682060752996,174,1555621682060292959,,1,,10,0
1555621707933868451,175,1555621707927201986,,1,,10,100
1555621708925471877,176,1555621708925002098,,1,,10,0
1555621723939377424,177,1555621723938704013,,1,,10,100
1555621724939377251,178,1555621724939017057,,1,,10,0
1555621746566387980,179,1555621746566044092,,1,,10,100
1555621747587118371,180,1555621747586800098,,1,,10,0
1555621771524315108,181,1555621771523890018,,1,,10,100
1555621772544304964,182,1555621772543912887,,1,,10,0
1555621791926241377,183,1555621791925560951,,1,,10,100
1555621792925497712,184,1555621792925010919,,1,,10,0
1555621833036989110,185,1555621833036695003,,1,,10,100
1555621834036941078,186,1555621834036628007,,1,,10,0
1555621860117831180,187,1555621860117227077,,1,,10,100
1555621861118995223,188,1555621861118659019,,1,,10,0
1555621882227615049,189,1555621882226953029,,1,,10,100
1555621883228103779,190,1555621883227715015,,1,,10,0
1555621911221767685,191,1555621911214960098,,1,,10,100
1555621912220587468,192,1555621912220319986,,1,,10,0
1555621968588449837,193,1555621968588119029,,1,,3,100
1555621969589213276,194,1555621969588962078,,1,,3,0
1555621989418441893,195,1555621989418113946,,1,,10,100
1555621990418334743,196,1555621990418014049,,1,,10,0
1555622016092000659,197,1555622016090301990,,1,,10,100
1555622017097865507,198,1555622017091243028,,1,,10,0
1555622032102167225,199,1555622032101748943,,1,,10,100
1555622033101719063,200,1555622033101200103,,1,,10,0
1555622048131004339,201,1555622048130721092,,1,,10,100
1555622049130695188,202,1555622049130407094,,1,,10,0
1555622084965468560,203,1555622084964783906,,1,,3,100
1555622085981595117,204,1555622085981220960,,1,,3,0
1555622101559393985,205,1555622101559161901,,1,,10,100
1555622102563522215,206,1555622102563158988,,1,,10,0
1555622128220183107,207,1555622128219837903,,1,,10,100
1555622129195234361,208,1555622129194047927,,1,,10,0
1555622154233963907,209,1555622154233436107,,1,,10,100
1555622155259260278,210,1555622155258919954,,1,,10,0
1555622178031261153,211,1555622178031022071,,1,,3,100
1555622179032406892,212,1555622179032113075,,1,,3,0
1555622194067569911,213,1555622194067315101,,1,,3,100
1555622195067697651,214,1555622195067404031,,1,,3,0
