%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1553298045073345407,1,1553298045072916984,,1,,3,100
1553298046080165136,2,1553298046077177047,,1,,3,0
1553298081316407911,3,1553298081316055059,,1,,3,100
1553298082321846422,4,1553298082321464061,,1,,3,0
1553298100641935934,5,1553298100641632080,,1,,3,100
1553298101651871655,6,1553298101651236057,,1,,3,0
1553298122185511591,7,1553298122185198068,,1,,3,100
1553298123185803820,8,1553298123185425996,,1,,3,0
1553298138249985704,9,1553298138249322891,,1,,3,100
1553298139246515667,10,1553298139246201038,,1,,3,0
1553298155274764273,11,1553298155274450063,,1,,3,100
1553298156273409674,12,1553298156273149967,,1,,3,0
1553298177980342489,13,1553298177980027914,,1,,3,100
1553298178980771986,14,1553298178980096101,,1,,3,0
1553298194008786903,15,1553298194008481025,,1,,3,100
1553298195009002561,16,1553298195008708000,,1,,3,0
1553298210024727367,17,1553298210024421930,,1,,3,100
1553298211024652765,18,1553298211023998022,,1,,3,0
1553298226041053858,19,1553298226040755033,,1,,3,100
1553298227041313243,20,1553298227040626049,,1,,3,0
1553298242263568523,21,1553298242263262987,,1,,3,100
1553298243265694457,22,1553298243263365983,,1,,3,0
1553298258276962965,23,1553298258276645898,,1,,3,100
1553298259273594810,24,1553298259272821903,,1,,3,0
1553298274622899641,25,1553298274622060060,,1,,3,100
1553298275633266426,26,1553298275624600887,,1,,3,0
1553298297022686143,27,1553298297022397994,,1,,3,100
1553298298023090556,28,1553298298022715091,,1,,3,0
1553298313035982813,29,1553298313035491943,,1,,3,100
1553298314034471914,30,1553298314034105062,,1,,3,0
1553298329518273061,31,1553298329518001079,,1,,3,100
1553298330518974000,32,1553298330518213033,,1,,3,0
1553298351599426184,33,1553298351599061965,,1,,3,100
1553298352602792589,34,1553298352602432966,,1,,3,0
1553298373007103304,35,1553298373006795883,,1,,3,100
1553298374003041341,36,1553298374002028942,,1,,3,0
1553298389038720495,37,1553298389038057088,,1,,3,100
1553298390045641562,38,1553298390045367956,,1,,3,0
1553298409138625807,39,1553298409138343095,,1,,3,100
1553298410159308635,40,1553298410158251047,,1,,3,0
1553298434469719045,41,1553298434468914985,,1,,3,100
1553298435470165133,42,1553298435469773054,,1,,3,0
1553298457988181711,43,1553298457987543106,,1,,3,100
1553298458988335813,44,1553298458988044977,,1,,3,0
1553298477253366571,45,1553298477251111984,,1,,3,100
1553298478251725737,46,1553298478251444101,,1,,3,0
1553298493268041218,47,1553298493267743110,,1,,3,100
1553298494272123914,48,1553298494270124912,,1,,3,0
1553298512336587315,49,1553298512336241960,,1,,3,100
1553298513323723233,50,1553298513323411941,,1,,3,0
1553298528389648117,51,1553298528389324903,,1,,3,100
1553298529390822667,52,1553298529390458106,,1,,3,0
1553298546890109935,53,1553298546889806032,,1,,3,100
1553298547916818359,54,1553298547916157960,,1,,3,0
1553298570127854290,55,1553298570127490043,,1,,3,100
1553298571127682363,56,1553298571127310037,,1,,3,0
1553298587229248401,57,1553298587228907108,,1,,3,100
1553298588229146092,58,1553298588228846073,,1,,3,0
1553298606041313045,59,1553298606036060094,,1,,3,100
1553298607037492007,60,1553298607037040948,,1,,3,0
1553298622090575228,61,1553298622090264081,,1,,3,100
