%time,field.header.seq,field.header.stamp,field.header.frame_id,field.success,field.message,field.pin,field.value
1568741902713641922,1,1568741902712868928,,1,,10,100
1568741903714418682,2,1568741903713721990,,1,,10,0
1568741918721721683,3,1568741918721385002,,1,,10,100
1568741919724375557,4,1568741919721441984,,1,,10,0
1568741934761574692,5,1568741934760894060,,1,,10,100
1568741935743752198,6,1568741935743444919,,1,,10,0
1568741950769791355,7,1568741950769368886,,1,,10,100
1568741951771467754,8,1568741951770952939,,1,,10,0
1568741975144910603,9,1568741975144443988,,1,,10,100
1568741976146724843,10,1568741976146225929,,1,,10,0
1568741991151533544,11,1568741991151062965,,1,,10,100
1568741992151009316,12,1568741992150707960,,1,,10,0
1568742009161966754,13,1568742009161644935,,1,,10,100
1568742010139357566,14,1568742010139008998,,1,,10,0
1568742025140539395,15,1568742025139823913,,1,,10,100
1568742026141244467,16,1568742026140536069,,1,,10,0
1568742041156781061,17,1568742041156481981,,1,,10,100
1568742042189500951,18,1568742042183234930,,1,,10,0
1568742058569437942,19,1568742058569133996,,1,,10,100
1568742059570871541,20,1568742059570462942,,1,,10,0
1568742075307734877,21,1568742075307410955,,1,,10,100
1568742076307215046,22,1568742076306826114,,1,,10,0
1568742091309752960,23,1568742091309214115,,1,,10,100
1568742092315186717,24,1568742092314838886,,1,,10,0
1568742107375145900,25,1568742107374433994,,1,,10,100
1568742108373976250,26,1568742108373735904,,1,,10,0
1568742126321651772,27,1568742126321270942,,1,,10,100
1568742127322298340,28,1568742127321954965,,1,,10,0
1568742145388472342,29,1568742145382642984,,1,,10,100
1568742146398429380,30,1568742146397676944,,1,,10,0
1568742161480549155,31,1568742161478413105,,1,,10,100
1568742162455233809,32,1568742162454721927,,1,,10,0
1568742177454601489,33,1568742177454291105,,1,,10,100
1568742178481926164,34,1568742178481161117,,1,,10,0
1568742199108785367,35,1568742199108397006,,1,,10,100
1568742200133716538,36,1568742200132944107,,1,,10,0
1568742504478295733,37,1568742504477483987,,1,,10,100
1568742505486877534,38,1568742505486371994,,1,,10,0
1568742527561250514,39,1568742527560880899,,1,,10,100
1568742528540948719,40,1568742528540164947,,1,,10,0
1568742547354852898,41,1568742547354537010,,1,,10,100
1568742548351418596,42,1568742548351092100,,1,,10,0
1568742564083841340,43,1568742564083106040,,1,,10,100
1568742565102074764,44,1568742565101783037,,1,,10,0
1568742581748668224,45,1568742581748347997,,1,,10,100
1568742582767234878,46,1568742582766854047,,1,,10,0
1568742597768113878,47,1568742597766396999,,1,,10,100
1568742598768103200,48,1568742598767726898,,1,,10,0
1568742615233861646,49,1568742615233525037,,1,,10,100
1568742616232866441,50,1568742616232534885,,1,,10,0
1568742634880119052,51,1568742634879700899,,1,,10,100
1568742635881746541,52,1568742635881361961,,1,,10,0
1568742651079505400,53,1568742651079103946,,1,,10,100
1568742652082285229,54,1568742652081944942,,1,,10,0
1568742667164158200,55,1568742667161550045,,1,,10,100
1568742668154065081,56,1568742668153362989,,1,,10,0
1568742683165773513,57,1568742683165465116,,1,,10,100
1568742684167293095,58,1568742684166927099,,1,,10,0
1568742702453470940,59,1568742702451770067,,1,,10,100
1568742703479097714,60,1568742703478353023,,1,,10,0
1568742721562016671,61,1568742721560152053,,1,,10,100
1568742722569712761,62,1568742722562241077,,1,,10,0
1568742740292782622,63,1568742740291748046,,1,,10,100
1568742741290565019,64,1568742741290252923,,1,,10,0
1568742764622261035,65,1568742764621906042,,1,,10,100
1568742765620501095,66,1568742765620114088,,1,,10,0
1568742781517547693,67,1568742781514533042,,1,,10,100
1568742782515399611,68,1568742782515053033,,1,,10,0
1568742797528221479,69,1568742797527549982,,1,,10,100
1568742798534775494,70,1568742798526726007,,1,,10,0
1568743111033309636,71,1568743111032952070,,1,,10,100
1568743112036784913,72,1568743112036397933,,1,,10,0
1568743134437918902,73,1568743134437549114,,1,,10,100
1568743135445523348,74,1568743135438711881,,1,,10,0
1568743153561397778,75,1568743153561116933,,1,,10,100
1568743154561586504,76,1568743154561165094,,1,,10,0
1568743169603180578,77,1568743169602818965,,1,,10,100
1568743170606694359,78,1568743170606292009,,1,,10,0
1568743193456854946,79,1568743193456423997,,1,,10,100
1568743194455795149,80,1568743194455466032,,1,,10,0
1568743209474533715,81,1568743209473813056,,1,,10,100
1568743210487529405,82,1568743210487207889,,1,,10,0
1568743225604440640,83,1568743225603988885,,1,,10,100
1568743226612202020,84,1568743226611874103,,1,,10,0
1568743241875761980,85,1568743241874646902,,1,,10,100
1568743242879358189,86,1568743242878484010,,1,,10,0
1568743257889044517,87,1568743257888716936,,1,,10,100
1568743258890479689,88,1568743258890152931,,1,,10,0
1568743273904591805,89,1568743273899154901,,1,,10,100
1568743274929506824,90,1568743274925612926,,1,,10,0
